,id,link,sfr,mass_stars,mass_total,mass_gas,posx,posy,posz,metallicity_stars,metallicity_gas,m_gas_sfr_weighted
411,93135,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93135,4.82229,3.02345,67.7122,4.99218,12015.5,11283.8,11283.8,0.0230953,0.0290698,0.0272281
412,93192,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93192,4.60587,2.88568,68.1404,4.67157,2368.46,27561.6,27561.6,0.0197661,0.0254884,0.0239082
413,93193,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93193,1.58267,0.134002,0.182212,0.04698,2368.98,27574.6,27574.6,0.0405045,0.0426865,0.048828
414,93195,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93195,1.07701,0.019063,0.139975,0.120666,2380.05,27550.1,27550.1,0.013924,0.0122794,0.0119796
415,93228,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93228,0.00691889,3.23126,73.19,2.23729,2304.73,26085.5,26085.5,0.0259431,0.0155711,0.00758914
416,93282,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93282,1.13868,2.89238,70.9809,3.5866,7947.44,14836.6,14836.6,0.0294327,0.0158757,0.0114096
417,93341,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93341,2.69774,2.00125,66.1382,5.91077,26663.5,6103.29,6103.29,0.0266119,0.0109199,0.0103222
418,93342,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93342,0.00164255,0.002599,1.0174,0.028271,26618.6,6070.49,6070.49,0.00400389,0.00368317,0.0051684
419,93343,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93343,0.0566811,0.048167,0.296936,0.032058,26662.3,6118.3,6118.3,0.0106099,0.0118956,0.015301
420,93390,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93390,4.6243,1.6536,59.3944,6.45274,19421.5,22009.1,22009.1,0.020478,0.0187311,0.0248368
421,93391,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93391,0.0224109,0.023388,4.48507,0.234845,19577.6,21867.4,21867.4,0.00757782,0.00636268,0.0118932
422,93474,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93474,0.000638008,0.019219,0.773078,0.016177,29830.2,32370.9,32370.9,0.00840581,0.0112847,0.011508
423,93510,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93510,0.182004,0.091424,6.40392,0.500987,34147.0,6047.1,6047.1,0.0109684,0.0112662,0.0160223
424,93511,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93511,0.0486621,0.015095,2.16253,0.170197,33799.5,5969.96,5969.96,0.00882789,0.00954291,0.0126836
425,93512,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93512,0.00106825,0.002521,1.04694,0.083958,33985.8,6166.47,6166.47,0.00359666,0.00257018,0.00259152
426,93571,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93571,0.38858,2.82317,71.6524,3.27504,18233.5,20146.4,20146.4,0.0224178,0.0191055,0.0117006
427,93575,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93575,0.000490092,0.000314,0.180164,0.008462,18220.9,20118.6,20118.6,0.00048322,0.00065906,0.00064118
428,93610,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93610,2.15583,1.76,60.3488,6.78288,30737.0,33239.9,33239.9,0.0195165,0.0219143,0.0160309
429,93618,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93618,0.0763431,0.00582,0.019033,0.013213,30747.2,33236.2,33236.2,0.0131033,0.0182812,0.0183066
430,93665,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93665,0.0491293,2.40156,68.6207,2.74106,21816.6,22604.6,22604.6,0.0229225,0.00933509,0.00784852
431,93745,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93745,3.21786,2.16572,68.2361,4.25777,11714.4,30004.6,30004.6,0.0235048,0.0129382,0.0114088
432,93749,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93749,0.466005,0.004534,0.067,0.06222,11719.0,29999.1,29999.1,0.00756674,0.00857569,0.00858505
433,93750,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93750,0.492087,0.005682,0.067339,0.061657,11726.0,30005.1,30005.1,0.00914567,0.00962454,0.00971873
434,93752,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93752,0.298951,0.007556,0.045536,0.037981,11711.8,30011.6,30011.6,0.0117624,0.0144776,0.014542
435,93809,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93809,3.51748,2.98492,62.3946,4.25634,34230.0,16711.1,16711.1,0.0219543,0.0266137,0.0204888
436,93853,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93853,4.70382,2.10334,63.0032,6.10337,19865.8,2320.49,2320.49,0.0200564,0.0239882,0.0206558
437,93918,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93918,0.670003,0.193434,6.76758,0.587056,23295.8,6686.19,6686.19,0.0120957,0.014028,0.0179512
438,93919,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/93919,0.0171279,0.07036,2.84842,0.109388,23378.2,6520.48,6520.48,0.0111783,0.0122537,0.0160786
439,94057,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94057,0.927106,2.20438,65.376,4.80116,2459.98,10675.1,10675.1,0.0239818,0.0220991,0.0175893
440,94058,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94058,0.57762,0.120123,0.142554,0.021694,2461.73,10680.3,10680.3,0.0390076,0.053085,0.0567271
441,94061,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94061,0.146275,0.002207,0.044427,0.042219,2455.26,10654.1,10654.1,0.00831962,0.00900645,0.00917331
442,94103,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94103,3.11634,0.979704,42.6073,3.93998,24040.5,3261.92,3261.92,0.0234686,0.0250997,0.0277868
443,94104,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94104,1.39973,0.420734,17.6979,1.68349,24248.4,3250.34,3250.34,0.0157234,0.0188443,0.0243558
444,94108,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94108,0.00343558,0.001269,0.228954,0.011299,24219.0,3256.77,3256.77,0.00418741,0.00408209,0.00473337
445,94178,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94178,2.52486,2.51754,62.002,3.89891,7523.72,21868.5,21868.5,0.0240898,0.0146952,0.0142703
446,94227,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94227,2.10944,2.07899,62.7018,4.17997,944.515,5800.45,5800.45,0.0253183,0.00994466,0.0123816
447,94288,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94288,3.7277,1.25137,56.2663,5.52404,24759.1,26310.6,26310.6,0.0231382,0.0189397,0.0182587
448,94289,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94289,0.136281,0.112502,5.17262,0.334195,24889.1,26275.7,26275.7,0.0132072,0.0128466,0.0173704
449,94363,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94363,2.95094,2.49301,58.2842,4.45786,11715.9,10967.7,10967.7,0.0247478,0.0255874,0.0243772
450,94364,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94364,0.00902584,0.007684,2.0926,0.078916,11890.0,10972.9,10972.9,0.00438201,0.00350943,0.00566343
451,94365,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94365,0.00404173,0.001088,1.67691,0.061531,11851.8,10940.2,10940.2,0.00154784,0.00156052,0.00176944
452,94419,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94419,3.41194,1.2662,59.9091,6.36588,21354.9,18313.7,18313.7,0.0200732,0.0208029,0.014319
453,94420,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94420,0.000799657,0.000572,0.858474,0.048172,21469.1,18109.4,18109.4,0.00143428,0.00117995,0.00213097
454,94421,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94421,0.207184,0.05318,0.324031,0.077158,21345.1,18338.3,18338.3,0.0110667,0.0112057,0.0119603
455,94422,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94422,0.461394,0.007159,0.083761,0.076603,21352.8,18295.7,18295.7,0.00836985,0.00868421,0.00893067
456,94424,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94424,0.237545,0.004797,0.054909,0.050112,21344.8,18303.1,18303.1,0.00658975,0.00745814,0.00757158
457,94425,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94425,0.182621,0.003987,0.038724,0.034738,21351.8,18301.8,18301.8,0.00990825,0.0106014,0.0106615
458,94427,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94427,0.151603,0.002174,0.030181,0.028007,21358.6,18328.3,18328.3,0.00915821,0.00900745,0.00925529
459,94431,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94431,0.086723,0.001871,0.019568,0.017697,21358.1,18304.0,18304.0,0.00855586,0.00949782,0.00948564
460,94498,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94498,4.33339,1.70495,59.5614,5.7892,30683.6,16493.5,16493.5,0.0221081,0.0186193,0.016992
461,94499,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94499,0.000173336,0.000172,1.02178,0.016884,30572.1,16296.2,16296.2,0.000358,0.00064583,0.00070808
462,94501,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94501,0.0037587,0.001621,0.210913,0.021674,30728.9,16473.6,16473.6,0.00307646,0.00553241,0.00721855
463,94558,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94558,3.39926,1.39402,54.4899,6.14014,28323.7,11946.9,11946.9,0.0168129,0.0186272,0.0199611
464,94559,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94559,0.0622595,0.049877,4.15744,0.304414,28480.0,11973.0,11973.0,0.00815327,0.0088938,0.00939076
465,94562,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94562,0.166793,0.008652,0.031906,0.023254,28316.3,11945.1,11945.1,0.0143899,0.0174164,0.0174455
466,94620,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94620,1.14819,1.44629,43.5703,3.43683,7632.69,26121.9,26121.9,0.0254052,0.0267612,0.0262665
467,94621,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94621,0.220112,0.031398,4.67218,0.174501,7608.17,25925.3,25925.3,0.00909929,0.00803135,0.0102525
468,94622,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94622,0.0786735,0.051241,2.54144,0.101831,7541.7,25956.6,25956.6,0.0111651,0.0153449,0.0209548
469,94624,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94624,0.0594496,0.048783,1.27204,0.099765,7609.64,26114.9,26114.9,0.0116829,0.00932078,0.0172078
470,94686,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94686,1.39724,0.624216,45.485,4.06463,123.54,3911.14,3911.14,0.019375,0.0198337,0.0224228
471,94687,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94687,1.81821,0.323796,10.8147,0.969374,94.5862,3903.18,3903.18,0.0116044,0.0112791,0.0122544
472,94688,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94688,0.00621909,0.010172,0.498616,0.016328,103.95,3947.74,3947.74,0.00642662,0.00646228,0.00894969
473,94762,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94762,3.31687,1.7256,59.7436,5.51674,28332.6,19052.2,19052.2,0.0197409,0.0212273,0.0144906
474,94767,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94767,0.125049,0.003482,0.025022,0.02154,28332.9,19060.1,19060.1,0.0102029,0.0111457,0.0111964
475,94815,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94815,7.07287,1.24274,57.1836,6.20805,33592.6,2367.51,2367.51,0.0159434,0.0149585,0.0164208
476,94816,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94816,0.000292022,0.014593,1.34071,0.042301,33725.5,2487.53,2487.53,0.00747627,0.00659071,0.00662878
477,94817,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94817,0.00025324,0.000936,1.25188,0.00918,33606.8,2077.58,2077.58,0.00175996,0.00218383,0.00237426
478,94858,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94858,0.0229569,1.41072,65.787,2.48335,23278.6,3296.12,3296.12,0.0225956,0.0,0.00543242
479,94859,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94859,0.00825951,0.007384,1.47042,0.026027,23226.5,3377.81,3377.81,0.00527227,0.00693974,0.00967258
480,94860,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94860,0.00118,0.001048,1.15014,0.037897,23421.0,3317.6,3317.6,0.00191919,0.00145453,0.00192698
481,94861,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94861,0.00203534,0.006906,1.08423,0.038914,23364.6,3118.85,3118.85,0.00432043,0.00666031,0.0089351
482,94862,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94862,0.0266971,0.063268,0.41783,0.011572,23279.1,3292.42,3292.42,0.0128812,0.0245818,0.0272133
483,94863,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94863,0.0694708,0.002739,0.050182,0.046951,23290.3,3282.55,3282.55,0.00634403,0.00720974,0.00775466
484,94875,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94875,0.000511121,3.6e-05,0.010606,0.01057,23258.7,3291.07,3291.07,0.0,0.0,0.00459479
485,94928,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94928,1.80107,0.579613,25.4892,3.1883,8316.17,27732.7,27732.7,0.0127343,0.0113213,0.0128988
486,94931,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94931,0.0907873,0.002894,0.025197,0.022304,8303.04,27740.9,27740.9,0.00600153,0.0077115,0.00772588
487,94932,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94932,0.0847261,0.001485,0.017075,0.01559,8317.57,27745.4,27745.4,0.00658382,0.00827186,0.00830971
488,94935,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94935,0.0469638,0.00312,0.011763,0.008643,8310.89,27740.0,27740.0,0.01196,0.0164121,0.0165134
489,94976,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94976,3.36962,1.23705,50.4979,5.15266,594.312,31321.6,31321.6,0.0183352,0.0187096,0.0159841
490,94977,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94977,0.0449042,0.043913,5.12467,0.322349,681.55,31196.9,31196.9,0.0085327,0.00840703,0.0106977
491,94978,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94978,0.00539937,0.004856,2.94865,0.277072,379.806,31421.5,31421.5,0.00376665,0.00268355,0.00607252
492,94980,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94980,0.00981115,0.001993,0.410586,0.023277,664.711,31300.4,31300.4,0.0030024,0.00412589,0.00488353
493,94982,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94982,0.17439,0.01394,0.049611,0.035671,611.737,31322.2,31322.2,0.0109616,0.0178157,0.0188812
494,94986,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94986,0.0836212,0.000913,0.023029,0.022117,603.716,31310.6,31310.6,0.00748481,0.00736596,0.00731404
495,94987,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94987,0.0894938,0.001134,0.019318,0.018183,602.282,31328.2,31328.2,0.00607466,0.00673626,0.00672501
496,94990,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/94990,0.00400403,7.9e-05,0.029505,0.005328,378.093,31424.8,31424.8,0.0,0.0,0.0008024
497,95035,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/95035,1.537,3.19821,60.0136,2.31913,21474.3,5911.54,5911.54,0.0219769,0.0171324,0.0164374
498,95067,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/95067,0.493542,0.986772,56.3514,5.87532,21282.1,26412.1,26412.1,0.0216211,0.0309317,0.0320716
499,95068,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/95068,0.150337,0.086226,2.06976,0.267261,21321.4,26336.5,26336.5,0.00976462,0.00799179,0.0174482
500,101854,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101854,1.52991,1.17551,33.0882,2.50927,30809.1,23370.8,23370.8,0.017666,0.0166067,0.0232117
501,101887,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101887,0.93611,0.246973,26.7105,3.21797,2806.26,24254.6,24254.6,0.0119427,0.0111953,0.014412
502,101888,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101888,0.0525744,0.035182,2.73859,0.3707,2824.91,24328.6,24328.6,0.00737087,0.00749975,0.0128762
503,101889,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101889,0.0330285,0.014131,3.42043,0.189907,2722.45,24245.6,24245.6,0.00651243,0.00470041,0.00634062
504,101890,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101890,0.204658,0.029829,0.543207,0.093882,2817.23,24241.2,24241.2,0.00816612,0.00767349,0.00930983
505,101892,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101892,0.00570528,0.004567,0.329463,0.00843,2805.21,24265.6,24265.6,0.00346043,0.00610445,0.0073897
506,101934,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101934,0.83367,0.239799,20.9943,2.72279,5160.46,11977.4,11977.4,0.0104565,0.00961864,0.0117358
507,101935,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101935,0.220697,0.143376,10.4287,1.33024,5184.88,11978.8,11978.8,0.0125167,0.0115961,0.0111837
508,101936,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101936,0.00113369,0.001581,0.945024,0.04052,5220.63,11944.5,11944.5,0.00162019,0.00169708,0.00169602
509,101938,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101938,0.063105,0.001446,0.072133,0.029377,5199.77,11983.7,11983.7,0.00221528,0.00274077,0.00299855
510,101985,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101985,0.46001,0.448959,31.9265,3.22053,5559.55,21867.0,21867.0,0.0142012,0.0237057,0.023631
511,101987,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101987,0.00376361,0.00211,0.519233,0.027794,5575.26,21942.6,21942.6,0.00197788,0.00295973,0.00459693
512,102024,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102024,0.417648,0.960241,36.224,2.84009,29094.5,11341.4,11341.4,0.0189412,0.0223703,0.0432483
513,102052,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102052,1.55117,1.11234,34.7659,2.68359,8680.58,22695.0,22695.0,0.0225555,0.0289434,0.0209376
514,102079,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102079,1.35099,1.16408,34.6626,2.51739,25947.3,10385.1,10385.1,0.0210571,0.030868,0.0348802
515,102112,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102112,0.83038,0.773486,28.0719,1.84158,11718.7,19175.6,19175.6,0.0205582,0.0206221,0.0262406
516,102113,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102113,0.0225936,0.021842,5.04887,0.480356,11626.6,19365.0,19365.0,0.00784207,0.0109021,0.0136128
517,102115,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102115,0.000243238,0.000816,0.690465,0.027456,11759.7,19309.2,19309.2,0.00147477,0.00125202,0.00155228
518,102116,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102116,0.000219199,0.000413,0.620145,0.010407,11618.7,19530.3,19530.3,0.00054719,0.00047607,0.00063081
519,102117,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102117,0.0210616,0.007195,0.327605,0.038615,11641.4,19373.0,19373.0,0.00500464,0.0031196,0.0041913
520,102157,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102157,2.60101,0.867888,35.0501,3.01656,395.015,30709.8,30709.8,0.0188966,0.0242828,0.0167268
521,102195,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102195,0.820215,0.616944,32.7346,3.95204,22502.8,20680.7,20680.7,0.0141768,0.012763,0.0153135
522,102196,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102196,0.317053,0.006356,0.091821,0.084727,22491.3,20680.4,20680.4,0.00573677,0.00634886,0.00669021
523,102198,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102198,0.0827383,0.000542,0.046101,0.045313,22522.8,20697.7,20697.7,0.00453377,0.0043098,0.00429289
524,102201,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102201,0.125928,0.002177,0.034097,0.031674,22515.1,20694.8,20694.8,0.00543301,0.00671927,0.00671576
525,102202,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102202,0.0631542,0.000835,0.017524,0.016443,22497.1,20672.5,20672.5,0.00753293,0.00873327,0.00888216
526,102203,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102203,0.00288497,0.000633,0.013995,0.013362,22513.1,20702.4,20702.4,0.00467866,0.0049855,0.00562588
527,102223,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102223,0.428485,0.198124,21.2778,2.46581,30622.7,32677.2,32677.2,0.0105233,0.0114887,0.0129129
528,102224,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102224,0.0205952,0.006626,2.47248,0.233049,30750.0,32625.7,32625.7,0.00594082,0.00491764,0.00825204
529,102225,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102225,0.0125024,0.001877,2.10447,0.176507,30674.0,32587.2,32587.2,0.00399518,0.00299196,0.00434244
530,102226,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102226,0.00171833,0.000489,0.823651,0.08843,30621.6,32577.9,32577.9,0.00092875,0.00065199,0.00082367
531,102227,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102227,0.0042247,0.001135,0.914499,0.062079,30536.5,32649.1,32649.1,0.00241957,0.00189394,0.0027322
532,102228,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102228,0.00438337,0.005285,0.975486,0.027443,30700.6,32675.9,32675.9,0.00437813,0.00566434,0.00707609
533,102229,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102229,0.00147714,0.000133,0.660203,0.028615,30573.6,32651.1,32651.1,0.00017906,0.00050552,0.00084238
534,102282,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102282,1.55594,0.622125,30.8326,3.58907,8277.57,25546.4,25546.4,0.0115496,0.0100203,0.0119891
535,102283,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102283,0.0070682,0.016146,1.86962,0.108853,8271.22,25396.5,25396.5,0.00587713,0.00574613,0.00729912
536,102287,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102287,0.14982,0.002886,0.027199,0.023821,8280.5,25548.9,25548.9,0.0070466,0.00894194,0.008966
537,102320,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102320,1.50506,0.440072,30.1824,4.20105,2368.14,25937.2,25937.2,0.0128518,0.00964569,0.0123277
538,102321,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102321,0.0118184,0.005706,1.51788,0.056977,2277.42,25875.2,25875.2,0.00457238,0.00444912,0.00732398
539,102323,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102323,0.0690623,0.001373,0.027557,0.025938,2384.49,25927.0,25927.0,0.00346477,0.0041464,0.00443565
540,102326,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102326,0.0333067,0.001899,0.016501,0.014602,2384.99,25943.0,25943.0,0.00716387,0.00892519,0.00960109
541,102329,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102329,0.00179246,0.000712,0.011252,0.010539,2356.54,25945.3,25945.3,0.00598457,0.00668396,0.00679901
542,102361,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102361,1.12861,0.384256,32.7821,4.11918,14529.1,4606.69,4606.69,0.0127637,0.00927579,0.0178468
543,102362,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102362,0.0123359,0.014151,1.33912,0.088859,14489.4,4683.25,4683.25,0.00801155,0.00708475,0.0112445
544,102364,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102364,0.0864021,0.001973,0.018152,0.01618,14535.7,4603.29,4603.29,0.0065299,0.00852543,0.00864798
545,102399,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102399,2.13633,1.11783,28.8529,2.20438,5810.64,25680.2,25680.2,0.0189028,0.0180181,0.0247059
546,102400,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102400,0.03272,0.011439,2.1229,0.043984,5973.64,25600.7,25600.7,0.00788842,0.00972365,0.0116905
547,102432,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102432,1.38662,0.888725,32.9101,3.12996,17325.8,4873.97,4873.97,0.0194513,0.0207926,0.0213477
548,102433,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102433,0.00344772,0.002103,0.819516,0.034978,17362.5,4754.24,4754.24,0.00241349,0.00231409,0.00404508
549,102434,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102434,0.00437989,0.003941,0.382621,0.017707,17337.3,4856.83,4856.83,0.00422091,0.0041439,0.00528656
550,102469,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102469,0.889009,1.18697,34.0056,2.55099,32084.5,12692.1,12692.1,0.0218202,0.0272005,0.0268934
551,102470,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102470,0.00938981,0.010245,0.401567,0.031825,32093.9,12689.9,12689.9,0.00696824,0.00812485,0.0121306
552,102496,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102496,0.967416,1.02386,32.1454,2.56732,13765.4,7090.37,7090.37,0.0211886,0.0193989,0.0304336
553,102497,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102497,0.161085,0.050471,2.00583,0.190113,13836.3,7097.77,7097.77,0.0128957,0.0125652,0.0155528
554,102518,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102518,1.03009,1.23351,33.7518,2.60318,22606.1,4362.23,4362.23,0.0214984,0.0309363,0.0360015
555,102548,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102548,0.222309,0.145524,21.1899,2.23698,16263.5,3765.07,3765.07,0.0136624,0.00923855,0.0187139
556,102549,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102549,0.106032,0.107916,6.89723,0.72264,16271.2,3666.97,3666.97,0.0111303,0.0102868,0.0119905
