,slope,met,mass(wrongunits),id,sfr,massplot
3431,-0.0035855683732514453,0.006098062265664339,0.6038846969604492,599653.0,0.004816308617591858,9.950109049920776
3432,0.0005222675708361798,0.01144574023783207,0.47830313444137573,599654.0,0.016787977889180183,9.84885791254278
3433,-0.0011778699463713682,0.016013383865356445,31.591398239135742,599865.0,3.0132296085357666,11.668723680155644
3434,-0.011327798345993196,0.0058430559001863,1.7251404523849487,599866.0,0.010332951322197914,10.405979152758828
3435,7.875932422141494e-05,0.0025262983981519938,0.6658959984779358,599867.0,0.0017345264786854386,9.992561213809124
3436,-0.002901722403219971,0.014177699573338032,29.7091064453125,600096.0,2.5743446350097656,11.642044303286571
3437,-0.006159999179934166,0.008043145760893822,0.5815656781196594,600097.0,0.028017962351441383,9.933753816195727
3438,-0.0020336909019682396,0.008349562995135784,0.9738907814025879,600098.0,0.003512999042868614,10.157665160106431
3439,-4.8000330802783564e-05,0.0042850542813539505,0.3903822898864746,600099.0,0.0009138589957728982,9.760644592400963
3440,-0.0015968392590246534,0.016222158446907997,30.42106056213379,600363.0,1.1548025608062744,11.652329721395645
3441,-0.0024329887519070454,0.010592623613774776,1.3706363439559937,600364.0,0.13935159146785736,10.306078209567767
3442,,,,,,9.934421659188887
3443,-0.003959279098835808,0.020223740488290787,29.154052734375,600555.0,3.049668550491333,11.633854446792073
3444,-0.0026363753037277,0.01078144833445549,30.068889617919922,600743.0,2.128166437149048,11.64727234844012
3445,-0.0035959836265995705,0.029453475028276443,0.2529473602771759,600744.0,0.023953542113304138,9.572184340650557
3446,-0.0036066681242663463,0.034147631376981735,0.06164827197790146,600746.0,0.27464067935943604,8.959073799360315
3447,-0.00039533122360082445,0.009510250762104988,0.01910676620900631,600749.0,0.016933802515268326,8.450347311296714
3448,-0.0014900527865474376,0.02015242539346218,32.38227462768555,600946.0,1.0489506721496582,11.679462499602076
3449,-0.0022112805469696535,0.023898163810372353,31.465234756469727,601123.0,1.072221279144287,11.666985304258615
3450,-0.00010750393913009863,0.007460817229002714,0.033849749714136124,601124.0,0.12170354276895523,8.698713480712554
3451,-9.699057962967938e-05,0.008319356478750706,0.025190826505422592,601125.0,0.06735849380493164,8.570400215596877
3452,-0.00015446935860176023,0.008712729439139366,0.019185902550816536,601126.0,0.03976644575595856,8.452139247825343
3453,-0.0004799897696475482,0.0096611762419343,0.013981208205223083,601127.0,0.018256956711411476,8.314693043403622
3454,-0.004849981177390128,0.01668298803269863,20.442068099975586,601194.0,1.2223767042160034,11.479680316158221
3455,-0.00154366088426171,0.007033664733171463,2.2890405654907227,601195.0,0.023133907467126846,10.528808189543515
3456,-0.005647442580181813,0.005355217028409243,2.1137917041778564,601196.0,0.02303321100771427,10.494216646683897
3457,-0.008304697575363609,0.01053762249648571,1.0411468744277954,601197.0,0.008756102994084358,10.186668111149428
3458,0.0004719168638993549,0.0035049987491220236,0.874401330947876,601198.0,0.007179956417530775,10.11086545330988
3459,-0.0028390771989628897,0.004690922796726227,0.7939069271087646,601199.0,0.006939376704394817,10.068924438893829
3460,-0.0007224558439288048,0.002848052652552724,0.8141934275627136,601200.0,0.005183391738682985,10.079882171916985
3461,-1.3223388217594758e-05,0.0013082959922030568,0.3741498291492462,601201.0,0.000255438731983304,9.742200557250444
3462,-0.012721111054414092,0.02314450405538082,23.199138641357422,601522.0,1.11268949508667,11.534625944624732
3463,-0.004719645204217304,0.019676512107253075,4.035512447357178,601523.0,0.16303882002830505,10.77505323552009
3464,-0.004045178879375351,0.013239128515124321,1.374252438545227,601524.0,0.06362403184175491,10.307220553329156
3465,-0.002415755836593214,0.006656624376773834,2.0688610076904297,601525.0,0.023614633828401566,10.48488591059268
3466,0.00026335924413557077,0.003939579240977764,0.9062471389770508,601526.0,0.0008152905502356589,10.126401389603569
3467,-0.005272787837236906,0.018190519884228706,30.555360794067383,601693.0,0.6565058827400208,11.654242781122973
3468,-0.0003995297063947144,0.012854504399001598,0.3682640492916107,601694.0,0.001969344913959503,9.73531407374828
3469,-0.0005211553870581788,0.00954433623701334,0.008907648734748363,601699.0,0.0005666351644322276,8.118935016053388
3470,-0.0024502105322089488,0.020478229969739914,28.97157859802246,601861.0,1.6350992918014526,11.63112728812066
3471,-0.0032823560205685553,0.013749153353273869,1.0804919004440308,601862.0,0.4046288728713989,10.202775559507671
3472,-0.0040149334651560405,0.01451881043612957,32.67491912841797,601997.0,0.4572317898273468,11.683369074808096
3473,-0.0022564775085434086,0.009743474423885345,30.445959091186523,602130.0,2.6342804431915283,11.65268505073457
3474,-0.0032143746260559244,0.01376174297183752,0.49991339445114136,602131.0,0.5099412202835083,9.868049238212443
3475,-0.009339543966777823,0.019963184371590614,0.4484662413597107,602132.0,0.37102359533309937,9.82088433071898
3476,-0.0008757469444881462,0.02221924252808094,0.06165413185954094,602133.0,1.2811710834503174,8.959116065777623
3477,-9.129282031069062e-05,0.008995330892503262,0.00921738799661398,602136.0,0.0015370735200121999,8.133744395181294
3478,-0.0009959494048563666,0.020226947963237762,32.308719635009766,602330.0,1.9567264318466187,11.678474291422903
3479,6.426649583548584e-05,0.012067020870745182,0.12330973148345947,602331.0,0.0010787073988467455,9.260153105444587
3480,0.00041822464859077107,0.012817751616239548,0.023183496668934822,602332.0,0.11421265453100204,8.534324442905769
3481,-1.9379533696413376e-05,0.010458898730576038,0.021055608987808228,602334.0,0.13429886102676392,8.49253067962525
3482,-5.276203138548253e-05,0.006217510439455509,0.016256412491202354,602336.0,0.07328739762306213,8.380168498295214
3483,-0.005188956610253426,0.02467571757733822,31.596107482910156,602509.0,2.8278722763061523,11.668788287366526
3484,-0.0005963303766294083,0.02111700177192688,0.5406296253204346,602510.0,0.00365813379175961,9.90205494907807
3485,-0.005104460210841433,0.02143743634223938,31.417163848876953,602653.0,2.321168899536133,11.6663222844254
3486,-0.002590139645277212,0.014129284769296646,31.759658813476562,602820.0,1.448991060256958,11.67103119914922
3487,-0.0005096767038587087,0.02049398608505726,0.030057039111852646,602822.0,0.16601164638996124,8.647100439016656
3488,-0.001271514236219574,0.009956499561667442,30.974802017211914,603004.0,2.6120612621307373,11.660163318569133
3489,-0.002180203455752322,0.015340625308454037,0.2777639329433441,603005.0,0.4756876826286316,9.612830765383563
3490,-0.004256159583065128,0.021770423278212547,33.012569427490234,603185.0,1.029740810394287,11.687834537449946
3491,-0.0032566544384914527,0.01194915920495987,22.024099349975586,603281.0,0.9847040772438049,11.512052977986832
3492,-0.0013362712886633155,0.008375685662031174,5.406300067901611,603282.0,0.09479621797800064,10.902054949078071
3493,-0.000117505361882193,0.006900303531438112,0.6118482947349548,603283.0,0.0002242326590931043,9.955798352450888
3494,7.268206507789719e-05,0.013821213506162167,0.04242691397666931,603284.0,0.2014433741569519,8.796797131715653
3495,-0.0005866066914301058,0.01323224138468504,0.013375695794820786,603288.0,0.056955259293317795,8.29548106778633
3496,-0.003972042292125894,0.01157144084572792,22.063533782958984,603554.0,0.33505305647850037,11.51282921471291
3497,-0.0024658446339492213,0.010100790299475193,7.433603286743164,603555.0,0.4589349031448364,11.040353995811529
3498,-0.0021775640378497154,0.013870787806808949,0.34003177285194397,603556.0,0.5020135641098022,9.700674597585014
3499,,,,,,9.689732656593382
