,x,y,z,m
36,5.204119035566095,9.476115446324917,1.5364448421808778,2185336.364034031
37,4.400596720564371,-5.656496243409883,0.987583236346667,1997239.555099181
38,-6.0392703173629005,0.2059612411730627,-2.7750068279131552,1753846.2998345494
39,6.342045836215435,8.877289536223453,1.7080905942346405,1345064.4993489343
40,-1.534339617700509,2.808450386440451,1.64778682914284,1687462.5414077726
41,-6.341851359775496,-1.705949895279626,-2.319919047059443,2171284.4110360104
42,5.844310137928126,-3.9611549756273208,-1.0563890942842251,1546843.7465772566
43,4.158937880231953,9.358023314650556,2.6035037830777026,1758694.7901041382
44,5.1337219407565415,8.421941598688328,4.098787710666248,2749698.510992208
45,6.8454832171579945,8.570606464329618,1.8627825932027275,2091718.6962573656
46,-6.3533032575584265,-2.633041679044609,-1.7307326671036494,1520520.8910629153
47,4.753602130476545,-5.8980328720683755,-0.22247859060316033,2363068.675289729
48,5.844227117333199,9.139608130513816,2.4616038965981435,1573709.908240874
49,4.899444520378394,9.27978236037167,2.935070145054967,2062917.7535218853
50,5.5675458919978,10.746163018670128,0.9858316799850618,2266084.7337517357
51,4.904239483742046,-5.676965381059663,-1.8863924649026322,1892060.598558081
52,5.313024715199294,9.339497233368958,2.6228653500903056,1235561.1293709704
53,4.153127379313272,-4.258068609955879,-1.0521189771260016,997760.7987821103
54,4.157929474042837,10.678390415292897,1.07221149202994,2641008.3851910066
55,6.952985954909048,9.492193234131694,1.5762842354325068,1909313.3492528328
56,5.789899231268308,-5.115808285777849,-2.3485030930696693,1360871.725150251
57,6.432036318152533,8.942548100871106,2.8682904810813703,2361422.4379083943
58,5.569351135183697,-4.552160690052709,-2.308851141896542,1240348.0858275935
59,7.301287321926479,7.954917434511123,3.1510543179565,1857446.3735733714
60,7.287706672783679,7.493111058729074,2.927538464909878,2201138.2887805146
61,7.617091695148331,7.870396884148966,2.264477406857707,2453350.628327046
62,6.5460329990555,10.912583037583712,1.0253084618788564,2296640.8453482604
63,5.857638209621462,9.790813784091192,2.0194545861567366,1820744.9881759074
64,6.181012224958548,10.11919166603211,1.6260609583261494,2060306.932045413
65,5.618797293776225,9.77901225729247,3.204623414859366,1487025.8123015189
66,4.9529795417803975,9.917716843852402,2.3642809077575357,1885421.1832928872
67,5.237072512608014,11.517703294953096,1.2135547627403918,1792911.1241496035
68,6.701756912546385,8.700341504218965,3.684259868942359,2005618.3400031712
69,2.889807546046845,10.058582767553503,0.5316104376949601,963013.1119463061
70,3.5930579779642846,10.008897280379077,2.236579451717126,1345815.6900014728
71,6.095988048667666,9.723696774044425,2.389934229286579,1630368.7256627851
72,7.783105861395491,9.33974579294436,1.2962220273234806,1690027.5243512755
73,-5.319565592793132,-2.8952786463154982,-3.2900723160592076,1669157.68724201
74,6.385250074080426,11.419322007347791,0.768494035767465,1391090.0244289744
75,4.705696884558899,10.049233457574765,3.3188887876688793,1584971.6354361072
76,0.26137421856050747,9.653318916977508,1.0897895949654304,2244981.754172061
77,7.87386952899419,9.08016563045983,1.2730228416568723,1980693.6117155212
78,-4.07201667479423,0.818649107826743,0.39003735131757633,1647275.03683285
79,-4.978452679490274,-0.9198126544428256,-2.8127992308815557,2146309.374698571
80,7.434474974392036,9.502969746291063,2.5058884416669294,2341455.3392545455
81,-2.729490978733991,-3.5204932734762195,-3.4413615319381368,1932417.6329454142
82,6.573711195617107,10.077139121789962,2.1514073242698717,1525880.049614768
83,4.37451872737712,10.501421459293557,2.2096913687481736,1449070.987291634
84,1.3036702146663948,-0.3356341665285099,2.7726380838111826,1732888.7354649073
85,6.147476366554766,-5.840227923364827,0.5731173540670271,1992243.8826012826
86,5.595324442970538,9.980102237832876,2.7617403517759334,1195664.4552161118
87,4.783039856099172,10.776140484794052,1.938862348634279,2295073.396193662
88,7.226350634850879,9.98345876365791,2.088195442103779,980078.3508191152
89,7.2160172138486605,10.131826360204048,1.7156134209953633,1210494.8317365989
90,8.644160957725457,8.71573841432687,-0.15091246400840785,2068288.8654326755
91,6.02132238677468,10.267415305434456,3.719444878945348,1020448.6898146571
92,7.495747520459722,9.614749979884515,3.72076350798324,1291993.9763378352
93,-5.687085702496014,-3.5003870360257285,-1.9787738293171924,1737028.2356361195
94,6.951710687260428,10.041117871594679,2.4268401531390213,1533144.9893502786
95,5.2167803605083956,-3.362257134750085,-2.9935683973408973,1910929.651265698
96,7.2393176538832185,9.972285930416644,3.364410959249176,1898780.673010541
97,-0.781139343715789,5.0324664980190885,2.188835253055733,1592312.0372463018
98,6.094431203970739,11.862073030951438,1.237474699556143,1480346.6910962015
99,7.704248194930122,9.453851909229037,2.9717769864416805,2249612.381482231
100,7.5588497242977715,10.573029690567477,1.3138585623895342,1938416.7639405602
101,-4.757483992272468,-2.602676918936727,-0.5988511614196146,1741510.8491799661
102,-6.3061180621214925,-4.542064630258922,-3.148826483856102,1576929.4155428985
103,8.676060059675722,9.81716577344047,-0.8638390135883209,1907051.9816263446
104,8.01875535439917,9.338007048445196,1.9645813241113448,1894037.1644151
105,6.751305809207189,10.692651767637008,1.6809540063450106,1060192.0491483596
106,8.057690401914417,8.753620591503685,2.8462376329323336,2340909.226664475
107,4.34138638716429,10.268744844763114,2.7132553792354495,1757942.2482023283
108,-5.995229342581474,-2.2736821213528042,-0.9134017724782695,1548434.1669694656
109,-6.28842381860378,-4.536966141836345,-3.3909151790445673,1740038.8190123653
110,-1.9506817240743421,-4.351353537589776,-4.476588508361239,1862985.871931804
111,7.163752706399372,9.935577766237403,4.108476055379974,1208328.7791548565
112,6.0043170086441835,10.48081588932824,2.4280286782173848,1586671.92278829
113,5.919497529422175,10.411333158069247,3.0378240940040513,1247829.745157755
114,4.8323405730848945,10.301803831934722,2.763278142272766,1245417.7652086532
115,5.6128483777620195,11.262042887525508,1.8237156593817707,1425149.4056744769
116,7.7763791817391565,9.994994174220684,2.2998129592461667,1272143.5008903167
117,5.04249171635476,10.50667520964497,3.4072251476961086,1773783.2552354252
118,5.512373212365078,11.874519832471574,2.012687764460007,1321679.9873459553
119,2.8920531869174844,10.03412462954874,0.5392746838064058,2228373.23755292
120,-4.60906374674868,1.4749083924657787,1.3416777338879242,2358924.2898326903
121,8.224812931786317,8.200041383182347,1.3368195697360719,1994449.952949903
122,5.524997678351537,10.491758461002457,2.4642504280741866,2126341.444506709
123,7.63658932893208,10.334517187775122,1.738131556654943,1180238.2817092752
124,-1.0674824764900679,2.808164782124844,0.3637009114360954,2454124.582332692
125,8.796226624341251,9.832261022810496,3.207489286245337,1553477.2371341076
126,8.890934495456758,9.867130379921917,2.6637045595583055,1376823.4306813353
127,7.975985473634716,10.037611580641993,2.5979612832418346,1018571.1809234428
128,8.019268397159772,10.207099350762757,1.9283292738022122,1321021.201355117
129,-2.8250792181934017,-3.8848220238867572,-5.51855437725327,2466405.983016427
130,8.29158481810724,8.064267428825628,-2.0689047518057184,1973919.4872922131
131,8.458263827422549,9.972612994505395,2.244796343038062,1731775.0981809306
132,8.508464492957161,10.597051466089734,0.9100957470295229,2447745.4384655827
133,5.728220437728393,10.929913409255901,2.1107537162345467,1518762.7078765738
134,7.239466172857117,10.395555007805127,2.3894479433494644,1030729.7218657498
135,8.19054447379335,10.222273990398024,2.9984901160116126,1465096.5957636281
136,6.390180640288998,10.9673089478377,1.8516258371675236,1752581.7384012043
137,6.999790833780111,10.476708337211745,1.8237728159642455,1361248.307927911
138,7.679830275026573,10.03081748823677,2.845142231301848,1457866.476682414
139,7.737772625982473,10.639055683181143,4.10400006109097,1567941.0093330913
140,5.423714449623176,-1.7582088571030503,2.35107799358865,1604814.0033879983
141,7.192464620664229,10.84230110898171,1.4618658062397347,1558725.4893034697
142,3.754318193866408,11.182277144232202,2.0935977501077887,2432976.0760468035
143,9.397979056234679,9.856551103526808,3.5069770159227427,1112857.3013203486
144,7.313034198794531,11.620069718043746,1.343658697676935,1469152.4224222773
145,8.393865106462732,10.167961077982136,1.7651634200349786,1467101.018144084
146,6.676981934346632,10.698465020907221,2.09135935652501,1671312.5140605762
147,6.539841800426474,10.87048097611952,3.57077723070929,1302491.6240413275
148,5.114831477400232,11.321654354010048,2.2108166821843427,1339244.460853349
149,7.309187458175554,10.598620896874655,2.7574575287996175,1539776.7128888518
150,6.986659308587873,12.920227413703483,1.7998939810799368,1685268.7362448447
151,6.849417063628986,13.460151962306918,2.0835535507277427,1574342.604726553
152,7.6097810627239335,10.505799493867107,1.961720790006613,1287297.7614668864
153,8.613276621385266,9.489589839659075,3.7879236966012364,1930254.386804466
154,8.674333166410694,10.200226574354785,2.3186934791933185,897638.0091293582
155,4.69120197052715,11.033214851334858,2.962479798289957,2161641.4804676813
156,5.047635447356832,10.766027994087944,2.6219073709281626,1175098.025539358
157,-5.082500842971761,-3.1900266972799485,-1.083955196580444,1786275.8665744748
158,5.279303722365295,12.514818685146484,2.306577067275394,1436853.6150349039
159,8.70388076930148,10.285952081846558,3.2934950918173453,1455025.2152340754
160,-4.1760409361189685,-2.240521186973854,-3.1418589714032166,1642507.2057505273
161,8.12426026230265,10.434279194116144,2.094651327805234,1120730.6150546565
162,8.367952087916587,10.29751021129818,2.6817607997029653,841567.5048516798
163,-6.398486006955062,-1.6224002722183526,-1.5189834226263246,2071720.622812531
164,5.938227879293704,10.15281253626513,4.302394012109853,1007870.5340025149
165,5.356304840223398,-5.401936812029942,-2.613062315015549,1514029.4895640442
166,1.412109490656552,8.831941121384762,2.7946900228572913,1836269.3871105358
167,8.993678726704529,9.96085048683027,2.0001039600195676,2017752.14268959
168,4.930148293197738,11.85468248647946,2.4053034758699936,2314820.760927562
169,8.657271287224667,11.000207055265419,4.856068430007479,1140979.7090371805
170,6.484684916412352,11.438440753876101,1.8089766567494099,1506622.460770554
171,8.027201960856324,11.492934668175984,1.1162193076336198,1717171.003942245
172,9.39414407221914,10.169691238259311,2.9234277891851423,828159.4221313883
173,5.313805846438886,11.121528290004559,3.453189479801383,1277853.6724259278
174,8.852605258446463,10.205421380474549,4.286648072586722,2039724.7031464109
175,4.357591594542441,10.41531058923694,3.913329362661136,2131634.599728776
176,9.731248596329625,9.87929864738365,2.6867440851795785,1122060.0364530194
177,5.7516097958825325,12.955951113874411,1.7652773295281077,1620260.549576155
178,7.890222677785965,10.464172084356315,2.5669371716309346,963358.5120484766
179,9.144473859975786,9.346985590944543,2.695176557263908,1662264.1331715777
180,6.396460742276291,12.163123599767616,1.8505338489496164,1656329.8621414497
181,6.064826922801233,11.123511352688032,4.051733087855523,1085637.42417443
182,6.904070042178687,1.9569772586349925,9.472631750678339,1989075.930656067
183,7.425943806736971,12.291942074776198,1.4297930075508367,1706339.0779575068
184,6.1822348227553485,11.04826796593842,2.598372181299368,1392474.9509897083
185,4.557638816240066,8.881627344059444,0.799680368766386,1604287.5358834863
186,8.690185364875793,11.441898873777237,0.4013283413698705,1351408.926503999
187,-3.2966940066485093,-1.5065311376480048,-1.2445044647394574,1736160.1099504957
188,7.07123003473507,11.33955419407884,1.5543546434699615,1394101.3354009816
189,6.932906891629539,11.215021766066714,4.347558679420491,1454175.7991537452
190,9.41542647582349,9.74316948443449,2.2275399686507913,1462664.658902213
191,5.079721487392082,11.007566519080234,2.964610848029506,1322600.0841573947
192,-4.489588245519386,-4.185849940168578,-3.5361336779484676,2031113.7112522766
193,8.420292914029087,8.901277909421465,2.218127248591553,2393192.8028884744
194,5.610719528686075,11.147815365191589,3.115330285545613,958952.0881750755
195,9.671053119088114,9.571370325268152,3.100675547798474,1348313.0065391639
196,7.789905908497447,10.651264405681665,1.7051967649636584,1267156.5595415554
197,6.861456831154834,10.999309674144897,2.257840897299005,1486496.5383562127
198,9.304908912973216,9.360101158691917,-2.112715377831007,2134946.407750249
199,6.119473401612121,13.9951338111897,2.4217176393836874,2216900.091817869
200,8.149934513466608,10.768663384207377,2.3792690389220206,729271.3105146375
201,8.690822897059311,10.466049916395281,1.6896552272828695,1531226.942980928
202,6.426452270862178,-5.0602830942837045,-2.9251917224607413,3107872.0764656155
203,5.6055842672918725,11.304632239187821,4.318703323694855,2495640.9885947197
204,8.190961290324255,10.801038526257472,1.592572408259739,1547158.7955419507
205,8.869476769324658,10.50776444387918,1.9872409506684343,869672.3463279861
206,4.030079771956748,11.281785434617074,3.406313638732742,1959687.9220833736
207,7.056448788229022,14.233300144182653,2.1550971714524385,1221865.0746425348
208,6.346747003694215,11.138122021743582,2.1375967191440965,1465954.4311663404
209,8.71625250465945,10.648279226737083,1.1247867698366245,1243226.9743710225
210,6.104850111913505,11.393570011041424,3.226170931217031,880491.2795312703
211,5.810287671605483,11.102756897499404,2.4543604411384603,1349532.2491507977
212,8.461788940014998,8.857185810608845,3.4988501343067084,2533982.166953917
213,2.1220207218626777,8.907443829194769,1.8166317462875985,2450562.8971382976
214,6.663099656736956,11.982745974734694,4.728583293641718,1677757.1415462133
215,4.665972098478026,12.781053678854592,3.1790028062066336,1149597.5611199227
216,9.968654951891848,10.357854064629683,4.034450922388567,1465688.0271754095
217,4.718276888405906,11.556132568921363,2.9594853696926506,2330440.370964685
218,4.9625693620026565,11.346054187691164,3.6194408337337256,1985593.033688409
219,6.587599036895485,11.567297176919435,2.7882145593233028,1153068.7126131463
220,7.844337944942971,11.200238583756907,3.786947038433806,1435893.1886298317
221,7.282059811506115,11.93841153212116,1.682580699240697,1113281.3857070038
222,4.8843668586246665,12.684061879543947,1.9866062603844021,1688875.532376447
223,10.182822599750377,10.506422498423172,3.0667880399780105,1469603.11602535
224,6.829309597510795,12.661332346918702,0.6661540900578129,1983146.8567385206
225,8.76163882786449,10.681614672143896,2.385445122021448,1105168.3811404344
226,6.842760345423089,11.371645286710985,1.8758234559692073,1618749.8528909471
227,9.135676231112228,7.597651656269082,-1.2286903149627135,1591471.4562573605
228,5.41627617315184,11.230384544197673,2.8273851936190306,1227180.1616796958
229,5.951456856111776,12.756504355127475,2.417053998413164,2168307.0891802865
230,7.367549522818945,11.06127110592266,2.07670835341441,1799572.7830566466
231,7.025318885100929,11.556419357460722,3.9115016113433168,966086.8922115437
232,9.499573158722061,10.449590558691257,1.7828111150577026,1409861.6832468128
233,8.446884650140518,10.822028775915353,3.3233171201220792,1727499.5376023331
234,7.391722003962105,11.10522177213818,1.7260366516554262,1524678.1653591567
235,7.990260343838495,10.926062031287762,1.8320048917050087,1583740.0236965292
236,5.6547041644038885,9.207785685975352,4.471932946711885,1199291.624029034
237,5.84446012462888,11.705372178322467,3.6168187214365846,1319059.8110668361
238,6.900103340867936,11.324118965262278,2.4828368507717835,1618246.3566240456
239,3.0103299793069325,0.4473198694398094,3.0216325411945304,2013731.6563964956
240,5.923604218543794,11.64817722424065,2.3198826785179296,1487799.974191668
241,6.887164858271869,1.9706372064269138,9.484658869676823,843285.8781556466
242,5.973204598611657,12.076265316597738,2.4920665553658683,1110336.493833789
243,9.19008240966694,10.705160151070396,2.079788797294643,1038070.851271706
244,5.833907659203888,11.638541478853796,2.771699182526823,1348039.326590619
245,6.807445525008687,12.087259773941504,1.960420389894404,1412846.2810601508
246,10.161405250675678,10.698471008380476,1.9737109309463354,1151688.3595114842
247,6.054620951024909,11.851824814192286,3.2661830305816,1415729.431235897
248,9.194642890714357,10.790532681892111,1.6253308047595347,1423916.026916621
249,4.585911040285982,12.666603031565316,3.372855409552379,1810765.7004813
250,7.123885386065352,11.756926273405863,2.0847572244033166,1087994.5226146707
251,5.427976757915551,11.770648383527812,2.787514573830185,1564462.4779400018
252,5.341419959763673,11.7039684597687,3.188492841637984,2457351.3655923307
253,8.117222216581265,12.002097165940608,5.360486675586772,968633.5813187596
254,7.019251981192183,12.637554889580754,2.2669818499837544,1255616.5789387056
255,6.643140482775315,11.92603084068213,2.5537972835737257,1759280.6086343315
256,8.535745647760123,11.1627932294812,1.7174008003551258,1714362.4843031701
257,8.424115080513518,11.033346246252112,2.0732249273614567,1530845.37097519
258,7.572038510603305,11.412454674097326,2.2559888531788923,1547787.5422220677
259,-4.6538354355141305,-4.42157091100833,-3.4771502287192146,1031342.1496123609
260,6.155966766090627,12.296176493642097,2.8901994975368845,1288017.3536749291
261,7.338248911503956,12.225988208954652,5.028883249620572,1407481.50962671
262,5.80675333509776,12.470954772077718,3.1705710958425986,2068610.046990216
263,-5.81554092450753,3.901357219184762,3.220035478360636,2649729.55587187
264,11.170115715716793,10.170213181359921,3.4510050713746883,1558705.6363334083
265,8.100520334452133,11.946900845124311,4.506380669324576,1271706.1118954527
266,3.851030186505948,11.630918741395659,1.4624898342382477,1921767.2940742758
267,7.468946836371883,12.147153859776353,3.3121319863717353,885256.9278263089
268,7.6609290027618515,11.575135042390967,1.8757447582079259,2058629.5119885888
269,9.307368077626158,10.789511621867092,-0.11757444546062579,1641505.098502551
270,6.454250636083932,11.976669488754027,4.122349411523761,1155369.4743530026
271,7.234971217756038,11.956615627645157,2.7131577200546015,1465611.9414472156
272,8.136549486916195,11.851179826247629,2.7308641464640084,1525165.2387503004
273,7.90091393268143,12.277964071435099,1.6081442108371857,1801222.3465900337
274,9.054891067892296,9.318701049173086,1.1534016894396284,1797767.9297993227
275,6.351615654007109,13.0751204618722,4.577406373016636,1396437.333564141
276,4.934820318440835,12.095412404661795,3.9510546032680467,1807938.055467925
277,6.6159293915491375,12.445122351533993,3.0919166709332595,1237258.1945133528
278,5.201092169223015,13.105437290924868,3.014618387746098,1942484.232131392
279,-3.834152773816511,-1.8649879305530144,0.8978827123927626,1947353.3029668035
280,9.451662271689198,11.556057802416225,4.5273130911742925,1512963.7696580696
281,7.814988265327156,12.83402752349241,1.9227195555339998,1928615.4253807452
282,6.913058587455324,12.303305539790676,3.4258692326589157,1162563.2136461458
283,5.675572462112108,14.3168117772606,3.024337094393503,1565857.2790146407
284,7.080766349718115,13.5049291802095,2.5488704210948234,1720604.9441093847
285,5.776340372368502,12.499505071106327,3.654648011993171,2191548.576645021
286,7.161859436550039,13.859917486808198,1.2301326331556002,1830187.7259675947
287,0.10888899405863772,10.854947270901134,1.0046453956734416,1504686.6402761745
288,6.934339166310128,12.778829491679268,2.7151372709300157,1355530.444665679
289,9.688706274016305,10.653756521529585,-1.08462425122956,1921042.8165804064
290,7.479800133592919,14.657094879289748,2.596632457349365,1941531.4974529403
291,6.991387554700385,13.270274963695746,5.797454613776834,978301.9777387382
292,8.373885231556226,11.66497144594333,1.838025395762501,1252135.1371625706
293,1.4820130914197391,6.505217327452932,4.173720556419718,1670667.5523892045
294,-1.4973437537102057,-1.3640719522514257,-1.4075193960542796,2071373.2478075796
295,9.874919853017763,10.163786703674493,1.4768901184136551,1696558.00813676
296,7.702241167791859,13.411904768539154,2.3367163120650427,1231277.5652389973
297,8.879887715212606,8.96296878654013,3.4053985635589767,2058756.1136510756
298,-5.210316516009127,0.0793852093995837,-2.434296415028588,1850529.432496322
299,8.351437753077807,11.736594972717649,1.4106567990821175,1576469.1592526757
300,8.642125765173072,12.476036816877167,0.48896149523651056,2042818.4403239617
301,8.62739575696172,12.491510106863394,3.6100499643191544,1143256.9798281684
302,10.700555357831183,10.044809985223523,1.8066850966737382,1907778.9537342533
303,7.515769319056667,12.879599500314848,2.2778316336734243,1108198.2977754837
304,-2.120187027996188,3.115318102634244,3.1006487944392673,2409429.829900286
305,6.166020681466781,12.44641487536021,4.1228981339790405,1392735.222387793
306,9.346591147706764,11.525674295576492,2.346405045046958,1943153.8281164
307,-4.910272773612383,-3.511300500410472,-2.7714671662655057,1709116.6228055954
308,6.079571271313993,13.30143861682722,3.5920089551097187,1458364.6718944823
309,8.135650749071242,12.404553920845206,1.9309836007497574,1337812.4484526261
310,10.342239336688714,11.477584481509332,2.9262092470441665,1352965.5656644278
311,9.183054242180953,11.639918841950312,1.2031248693208214,1704479.758960328
312,9.724399893135665,11.375067653383027,2.039513813480034,1494435.6475358033
313,11.293790541752943,10.71545305053292,4.574390266234254,1244144.3686839193
314,7.825957965835525,12.958827735773049,2.692588774520518,1092627.9563656345
315,10.468064874704911,11.256190901908454,2.3066987765707534,1351684.581355325
316,8.113067652970853,9.630440754636535,4.23877327159472,1012142.3526600536
317,1.5370067926860358,10.81385373850459,-0.042981053635591016,2240499.9721662276
318,10.266004595991488,11.277741821166234,1.7345637747990488,1371341.5163303062
319,4.15941604746825,2.770255600688107,10.542105235475988,1668562.098140163
320,-2.1237819463362664,4.98093628850563,1.1358425784721224,2026768.9251340928
321,9.138398015880059,12.47908686701972,5.321615689809867,1478486.1247920033
322,-2.713475728719375,-1.682462589999201,2.5693307720977385,2067953.1319599068
323,6.768055178982783,12.939149940896991,3.456744921739627,1554363.6566560185
324,7.46439528720493,12.738917198636692,3.1771651938924186,1203922.8749927133
325,7.74350678133855,14.164573780932818,2.38967822605687,1491083.5099206972
326,10.51491330288035,11.967325963368934,4.476906120863392,972796.5724388404
327,9.029514168074106,12.213631492830263,2.1151435241683156,1190220.5837291798
328,8.625411289100748,12.387340635781571,1.6350284083383149,1423558.673455513
329,11.85035273411937,10.582826194684344,3.1265152040312842,1331910.919231762
330,-5.252331030772104,-2.383710295177639,-2.69630650932604,1844218.682630786
331,5.424097263383978,-6.674343328970187,1.8815069457988773,2422448.181148086
332,-1.1541418078925472,9.627755788819531,1.3990476496490207,2169778.911463384
333,6.230701792502966,12.880096086845008,3.88147842544606,1197599.4441724783
334,9.931642785100905,11.065771287893261,1.446853891920459,1492607.0954451072
335,6.848070274404173,12.819373755868911,4.607748681476019,1225586.8309044412
336,8.446972957104409,12.975378733770476,2.370364731244007,1570060.5997283545
337,10.890346482905116,11.271904305804622,1.7923539313504595,1548371.697676235
338,8.710742397269629,12.924030536722922,1.3768631584081228,2274883.445352316
339,-6.3557244544334335,0.41607871856074774,-0.27647716612589557,1521405.2317397937
340,8.693001246896346,12.600033584576156,2.5436886685985742,895600.6370551352
341,7.337829304558404,12.950745479915167,4.047651279455437,1357820.292469114
342,10.6076782591098,9.766540487418446,3.5359574934231053,1855736.7314185416
343,-6.543189856496507,-0.6043901423619689,-1.7357692171807608,1569364.914238187
344,2.212774884346876,10.600588078809114,1.4739952653256096,1388792.6927834218
345,-7.123067620616445,0.7819305958006902,-0.8263834857840067,2001918.2037296041
346,7.7712300169916775,13.516517744562726,2.7832906754086073,1456017.0321991402
347,-6.747914547312591,3.44759732264129,1.0697770998698632,1785371.7768697867
348,-6.235255742191015,1.8026581378757993,-2.5415440588457567,2115780.4959719735
349,-3.348399037500858,0.20055036764433698,-1.9102354046465733,1864279.537195606
350,6.014486569024049,14.018422774531707,4.2029991651706995,1677881.3525369125
351,8.519676172821997,13.30582443376802,3.049164507673682,1492192.9895146086
352,12.050111138617202,11.309125828862483,4.283055369436868,1087088.1461804467
353,-3.1551618398475743,3.2855763100922353,1.4096436187701282,2227853.734179267
354,8.440945339714663,13.330829602209745,5.057290776754723,1344528.6770417755
355,9.305645063284224,12.367998249219921,2.8392235693168772,1459605.430552204
356,7.4774069963074785,12.187693829946925,0.11465940958615961,1745048.2118874788
357,8.919718004761144,12.59032439546445,1.8873450632929722,1292181.3842175263
358,2.119320827921948,0.04680185349411174,1.898819889678565,2575278.631411493
359,-3.8472014204981937,-2.453937203908859,-1.2234183615013148,2134176.819319172
360,7.3809077908842,14.580358424090878,3.6838754889469323,2316530.6109668952
361,9.44060628323474,12.231829780370406,1.249191692270232,1702080.9796771833
362,6.748986440356713,13.216945695890768,4.069144607213565,1233557.6424707791
363,6.455478956714453,15.307105271981216,3.3539004197855795,2084554.164736931
364,9.701495703429666,10.968125479387577,5.346543764706926,2235460.4360381407
365,8.373868475926315,13.279071206952436,3.6163721996164657,1345649.7981678694
366,-2.4570041745494406,-0.7654943685922847,-0.5683339911304683,1159767.7907307765
367,9.272498198427215,13.359477146636001,4.377561555628137,1420722.8170042592
368,9.885998965383264,9.255847888159467,2.300156419523174,1784503.0275306532
369,9.774833980349413,12.149083583332425,2.553040236291637,1206572.0511600375
370,9.714920752526037,9.590838411898112,3.6823507197110033,1571616.3034085184
371,-2.952268284673538,10.516345769881049,0.4187525321730172,1442299.981135875
372,6.179555141577272,14.187107823875966,4.701612676085496,1746656.8221737233
373,5.684819489574059,-6.324993303179531,-2.0582315315300757,2041837.849122073
374,10.995138025912876,10.663420637689951,1.6747042780118355,1797709.514253906
375,11.63415765128831,10.326022119416088,1.9898982302545094,2521241.965171482
376,7.324349971968639,13.728787371062605,4.087161300973236,2203468.050408576
377,7.440347173857423,15.34395261929251,3.125933334158858,1855204.7549746933
378,11.693043133810864,11.407904526181182,2.2030592713916235,1299982.9777982086
379,9.328513654649262,9.268141826451744,1.2101515147636293,1500534.4591502633
380,5.061178699564063,-3.2776295354592166,0.2354385503595986,934445.5195657377
381,6.740795114970113,14.075637378639923,5.207644630646053,1855178.5615272822
382,10.424579250440441,12.61879629141951,3.475269749717455,1525092.7910009134
383,8.023913473822537,13.648635439959499,4.511261277126852,1830689.3512739667
384,7.0796959118550085,14.462520558535969,4.4593355751705595,1872923.9984947657
385,-2.3805526508745167,-1.726682284198221,-3.5638441809895998,1497991.2001373514
386,10.505071368050617,12.313642333828339,2.275900497544147,1229274.5980500644
387,10.890364909079077,11.959008882690835,1.8099040717345776,1596231.0759018043
