,Unnamed: 0,id,slope,mass,sfr,url
64,64,8092,-0.06282839460060717,9.94749059401873,0.31126,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8092/
73,73,8106,-0.013590899016568514,9.268562634481366,0.031174200000000003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8106/
82,82,8123,-0.008669095172899835,9.054499062763352,0.516908,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8123/
88,88,8136,-0.01119585826675129,8.90495324540452,0.29351900000000003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8136/
90,90,8139,-0.11489845183549717,9.476077112509467,0.0330911,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8139/
95,95,8158,-0.11552941551022225,9.236995323732248,0.06947460000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8158/
98,98,8214,-0.02161010904808447,8.540869010334005,0.226091,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8214/
102,102,8255,-0.117713921899244,8.896761122690544,0.00250354,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8255/
103,103,8419,0.002553411632859825,8.529577802020636,0.00443018,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8419/
104,104,8433,-0.000850221942239715,8.479593202507237,0.00407288,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8433/
105,105,9021,,7.972475331270143,0.00139597,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/9021/
114,114,15233,-0.03919941862631485,10.515959448209284,5.6988199999999996,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15233/
119,119,15238,-0.06724478151737869,10.239669212657123,2.2877099999999997,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15238/
123,123,15242,-0.048246424152236685,10.030036390341703,1.3257299999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15242/
146,146,15314,-0.032506561718099736,8.920118086338524,0.053284500000000005,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15314/
148,148,15319,-0.026603178981929626,8.59075873456122,0.09818330000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15319/
154,154,15399,-0.08911889146916963,8.832573019944068,0.00183187,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15399/
155,155,15403,-0.04567703658448682,8.876281947829474,0.0026695,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15403/
156,156,15416,-0.016544549657169894,8.827194838205543,0.00344296,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15416/
160,160,21557,-0.08644100299993099,11.019722017366039,47.7946,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21557/
163,163,21560,-0.05902475046305655,10.177823098735367,30.6005,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21560/
167,167,21564,-0.06529898529373801,10.131716857254276,1.60489,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21564/
171,171,21568,-0.047030544408289465,9.917580855899423,0.280154,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21568/
176,176,21575,-0.0425631165461815,9.466943760318971,0.22417800000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21575/
184,184,21584,-0.03209280890637034,8.832704975644166,0.22625599999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21584/
189,189,21597,-0.11440050517270528,9.346474827855081,0.0159747,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21597/
202,202,25826,-0.08659622074428608,10.690182995755992,7.77987,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25826/
203,203,25827,-0.09828095677525872,10.65609084251909,8.16537,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25827/
204,204,25828,-0.0953466061479198,10.644064223603658,7.05532,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25828/
209,209,25833,-0.04779465568587882,10.01128393653588,1.52196,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25833/
213,213,25837,-0.055116625381620654,9.945722342045908,0.582911,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25837/
214,214,25838,-0.049844290550845605,9.776444660364943,0.24459899999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25838/
216,216,25840,-0.06539442551590002,9.708479362301034,1.06721,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25840/
224,224,25850,-0.08860428100611606,9.537506785389114,0.209689,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25850/
226,226,25853,-0.07092392188463625,8.997853363735826,1.0286,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25853/
228,228,25856,-0.05504019231373492,8.981927831138892,0.303983,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25856/
235,235,25875,-0.01119335846192393,8.671254034506676,0.226271,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25875/
236,236,25885,-0.0710885827839185,9.088342767905491,0.0200918,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25885/
238,238,25913,-0.052405730057664746,8.984107891679862,0.00775503,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25913/
239,239,25923,-0.00783103840598276,8.26564769774575,0.0480001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25923/
242,242,25956,-0.02935778493935537,8.525868868274781,0.0127261,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25956/
244,244,26090,-0.02300666722548361,8.233425560665394,0.00359763,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/26090/
245,245,26103,-0.01855922431255832,8.275345704954804,0.00011263899999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/26103/
269,269,31835,-0.0867175321995497,10.338117567861971,11.1242,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31835/
270,270,31836,-0.05015571828110632,10.37304672587215,1.87516,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31836/
280,280,31847,-0.09838150366490256,9.597799760032103,2.0546,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31847/
283,283,31850,-0.06257517694740039,9.768442772487674,0.138535,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31850/
296,296,31865,-0.006871590087682382,8.925768097764324,0.42416800000000005,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31865/
297,297,31866,-0.06411243842599322,9.149921502548304,0.07640169999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31866/
299,299,31870,-0.12243098397646925,9.465769546673704,0.0352385,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31870/
301,301,31876,-0.08148008917208616,9.393848402686745,0.0270349,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31876/
306,306,31884,-0.026634906726973773,8.607586393305883,0.192358,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31884/
310,310,31914,-0.06771820343035895,8.792217931987173,0.00991077,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31914/
311,311,31917,-0.047393540505315634,8.770649848895681,0.013666299999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31917/
312,312,32122,-0.029279505346808662,8.046295697476209,0.00176958,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/32122/
317,317,34606,-0.0979046158495076,10.617160436673078,12.2542,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/34606/
318,318,34607,-0.014460893209204769,10.347144122862707,26.603,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/34607/
324,324,34613,-0.055392235528948126,10.01967116389276,0.379603,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/34613/
325,325,34615,-0.07475143250311134,10.018751097502957,0.530321,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/34615/
326,326,34616,-0.09502976944761587,9.99917024007128,0.598201,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/34616/
341,341,34648,-0.14114563054145468,8.922852744109605,0.035627,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/34648/
344,344,34804,,8.163823829516918,0.000711104,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/34804/
349,349,37161,-0.0806365271699403,10.585801970832797,5.43513,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/37161/
350,350,37162,-0.07066205797805791,10.399182003260695,6.33635,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/37162/
356,356,37169,-0.0434129152805578,9.759991071702505,0.881132,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/37169/
367,367,37181,-0.07629595411139166,9.582856820472502,0.048082,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/37181/
370,370,37214,-0.001995641390575953,8.374169600260393,0.053492399999999996,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/37214/
371,371,37216,-0.08042800599147709,8.9552315561265,0.00429557,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/37216/
372,372,37227,-0.09794919133424253,8.77379119399001,0.00911927,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/37227/
373,373,37407,-0.02406094558061566,8.276364777339259,0.00013884,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/37407/
380,380,39751,-0.06258286101648644,9.958790508208232,2.61315,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/39751/
387,387,39759,-0.05617379668140443,9.551735526517646,0.130572,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/39759/
389,389,39763,-0.002581500539759677,8.997118243945511,3.5419400000000003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/39763/
397,397,39798,-0.011385126157041459,8.444880675265052,0.0610026,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/39798/
400,400,42405,-0.0895254482533596,11.104531060061461,94.7152,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42405/
402,402,42407,-0.012318878784787357,10.512013538082169,17.4985,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42407/
415,415,42422,-0.0006113498097093384,9.17107015948532,0.49463100000000004,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42422/
416,416,42423,-0.002779281652018461,9.162202865635251,0.400273,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42423/
417,417,42424,-0.0376653808284908,9.522971056705206,0.13598,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42424/
419,419,42430,-0.031673099984732216,8.939122609020831,0.48239099999999996,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42430/
422,422,42439,-0.005957462968042782,8.745818591106383,0.19439800000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42439/
423,423,42440,0.0019434135721833055,8.728618537664644,0.11953499999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42440/
424,424,42442,-0.025051323460441536,8.655840262275586,0.210085,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42442/
425,425,42443,-0.005244404663727664,8.659057064126708,0.156751,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/42443/
428,428,44317,-0.08126436746863569,11.133477149067282,131.787,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44317/
429,429,44318,-0.09710108085392667,10.534741995077008,15.0055,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44318/
430,430,44319,-0.08953293350831681,10.359363204765188,18.2599,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44319/
433,433,44322,-0.05010396691136167,10.246548152074602,1.2170299999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44322/
439,439,44328,-0.07271793884782853,9.488208790200106,0.7493989999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44328/
440,440,44329,0.034559786659023484,9.148202134639352,2.2195,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44329/
441,441,44330,-0.0020426785894107624,9.128973416235793,0.158123,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44330/
444,444,44333,-0.006081078729899714,8.895311273864143,0.7147399999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44333/
448,448,44338,-0.04376455981998286,9.269215031622538,0.032979400000000006,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/44338/
466,466,46558,-0.01980083630496421,9.119393055537305,0.150808,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/46558/
468,468,46568,-0.035305400381974474,9.164623271395989,0.00707133,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/46568/
469,469,46574,-0.04386343022027095,8.983775256990494,0.00920374,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/46574/
472,472,46577,-0.03678723412855445,8.94185782185546,0.014866399999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/46577/
477,477,48460,-0.04205311836011205,9.722382258720248,4.87365,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/48460/
480,480,48463,-0.06905310151865908,9.484087482226355,7.34888,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/48463/
488,488,48475,-0.004323605736134439,8.975158313694516,0.33898,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/48475/
493,493,48501,-0.08561770643511203,8.744839035398973,0.0471849,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/48501/
495,495,48547,0.01002442820485572,8.519364048001338,0.0008980660000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/48547/
496,496,48714,0.00043003901283855667,8.031345838742986,8.33634e-05,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/48714/
497,497,48775,,7.900098501119124,7.74267e-05,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/48775/
501,501,50684,-0.10025482080818417,10.522337944803583,6.5436,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50684/
509,509,50692,-0.08409254833761426,9.52028602683901,0.265676,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50692/
513,513,50697,-0.0904627005936991,9.61444757711736,0.07786900000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50697/
514,514,50698,-0.035776877373208116,9.075839945832977,8.64738,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50698/
515,515,50700,-0.059990343162572124,9.025448581669496,1.1782299999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50700/
520,520,50712,-0.0697388065727369,9.293672074206183,0.015691899999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50712/
521,521,50713,-0.0019791866469927033,8.718268469535229,0.118691,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50713/
522,522,50715,-0.04601812828926044,8.892068299547477,0.0111816,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50715/
523,523,50716,-0.039520156897292935,9.185004754062051,0.0591097,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50716/
525,525,50721,-0.016793219874371657,8.660516501525661,0.24846100000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50721/
530,530,50735,-0.02382303862953461,8.37275875919588,0.09113210000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50735/
534,534,50775,-0.1111900475297607,8.639285872465907,0.0014960999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50775/
535,535,50862,0.0067969552914571504,8.246777036935908,0.00346154,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/50862/
540,540,53052,-0.11808276714163952,10.246217327501297,6.83327,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/53052/
542,542,53054,-0.04013391650413256,10.088442671189776,5.8467,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/53054/
543,543,53055,-0.07176504909064207,10.020782455501381,0.574307,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/53055/
551,551,53074,-0.021730567627710414,8.674128318030535,0.64566,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/53074/
552,552,53075,-0.006701067389489834,8.654578086623053,0.6265,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/53075/
555,555,53108,-0.014246753464508773,8.377596164129956,0.0946855,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/53108/
560,560,55110,-0.006435148407077318,9.423545766002409,4.14396,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55110/
563,563,55113,-0.03605563831282521,9.236831838619278,2.10427,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55113/
564,564,55114,-0.07120640320387328,9.785485357513256,0.162883,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55114/
566,566,55116,-0.08630743756870651,9.185954233132836,5.854480000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55116/
567,567,55117,-0.07110149911160593,9.697959707722164,0.15213,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55117/
572,572,55124,-0.0422821943273499,9.0693908087859,0.0326549,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55124/
573,573,55126,-0.012147900858222371,8.839576941120344,1.05651,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55126/
577,577,55170,-0.03834598193377015,8.719224094203938,0.00105304,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55170/
578,578,55387,-0.03324115964600227,7.975606130938652,0.000230762,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/55387/
583,583,57102,-0.055846529220836105,10.310444630928991,1.48433,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/57102/
592,592,57114,-0.02786473409110579,8.903762641484931,0.784402,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/57114/
594,594,57117,-0.11089411225682813,9.472957589114568,0.0282748,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/57117/
596,596,57121,-0.08784427953072815,9.33104664239675,0.0157576,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/57121/
598,598,57137,-0.08218489654912653,9.117567773469991,0.00574942,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/57137/
603,603,59079,-0.07715879808264048,10.161146870189881,1.33463,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59079/
610,610,59088,-0.11546121758805072,9.501954692580076,0.0476131,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59088/
612,612,59091,-0.06859272759512874,9.194341840285144,0.048507999999999996,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59091/
614,614,59098,-0.0296594855586122,8.542250794770117,0.553814,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59098/
616,616,59126,-0.13227495609987824,8.826468864636633,0.00461723,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59126/
617,617,59176,-0.004185332549667242,8.488843700940889,0.000890237,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59176/
622,622,60755,0.006371576846905258,9.539947221448712,4.23975,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/60755/
624,624,60757,-0.1126968121590668,9.4877419032129,1.1073899999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/60757/
631,631,60766,-0.07785488709167178,8.96142039338862,1.59477,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/60766/
632,632,60767,0.00702875180194662,8.929486803671434,1.02325,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/60767/
661,661,64134,-0.049047953537867096,10.474041534571496,9.74578,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64134/
666,666,64139,-0.10013911744574112,10.087542713223183,1.7478,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64139/
669,669,64142,-0.018546199733808555,9.549255652191937,2.11849,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64142/
671,671,64144,-0.042927284815870825,9.43852296294917,3.53829,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64144/
672,672,64145,-0.05309749945030951,9.84650804373957,0.23165999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64145/
678,678,64152,-0.07305103767596942,9.606659623461091,0.100659,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64152/
681,681,64157,-0.0115872081057653,8.957895730457775,0.248406,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64157/
689,689,64198,-0.009547837891995998,8.400955599749288,0.15961,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64198/
690,690,64204,0.003004181251531901,8.978094621325651,0.00816965,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64204/
691,691,64212,-0.02524658989560713,8.733607814222754,0.028805599999999997,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64212/
693,693,64223,-0.040280117325352485,8.728223141725925,0.00515221,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64223/
694,694,64226,-0.0019542159361960465,8.791741811293914,0.00129331,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64226/
696,696,64336,-0.00569029189647785,8.292091180707692,0.000876516,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64336/
697,697,64421,-0.026688922363623968,8.059072491127594,0.00281898,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/64421/
710,710,66776,-0.03797097204844735,8.845052243335711,0.00196761,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/66776/
716,716,68181,-0.060767128485142284,10.15396645706853,0.909806,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/68181/
721,721,68186,-0.005135200845021393,9.199491363813188,1.93498,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/68186/
728,728,68194,-0.05005593347204625,9.427339364687274,0.031058600000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/68194/
732,732,68203,0.00042598372753332997,8.664227131241793,0.447719,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/68203/
741,741,69832,-0.0937650992546633,10.229092912683885,0.9877450000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/69832/
743,743,69834,-0.008824235357649313,9.443508969127,0.32206999999999997,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/69834/
746,746,69837,-0.08331623557470627,9.862333707596006,0.271808,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/69837/
748,748,69839,-0.031615662715923434,9.052731078714542,6.5758399999999995,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/69839/
756,756,69890,-0.0611696701111073,8.588664473513527,0.00437711,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/69890/
757,757,69908,-0.03949465540652822,8.447290814406866,0.000263913,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/69908/
776,776,71153,-0.0769055585634908,8.731054844736024,0.10768299999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/71153/
778,778,71172,-0.08245758640542113,8.813337275017627,0.00258923,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/71172/
781,781,71192,-0.01747455613391281,8.623572782687178,0.0007844489999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/71192/
782,782,71206,-0.011508323971627406,8.526517838306532,0.00171716,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/71206/
785,785,72912,-0.07558417996527535,10.34594905454126,4.41959,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72912/
789,789,72916,0.0179747566092475,9.897717163324367,1.8799599999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72916/
792,792,72919,-0.06711038473703468,9.83426654476644,0.5758939999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72919/
794,794,72921,-0.06709566315549634,9.338544124060984,0.11835799999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72921/
795,795,72922,-0.11048823475001043,9.574791397498057,0.145552,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72922/
797,797,72925,-0.0405708102186857,9.305830992122024,0.383298,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72925/
800,800,72937,-0.07641248737933459,9.149399134487892,0.015005100000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72937/
802,802,72948,-0.014845006248062313,8.33088207740741,0.0649915,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72948/
804,804,72958,-0.06297036877769502,8.816655138834125,0.0023926999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/72958/
808,808,73006,-0.01441097366276489,8.35551774808612,0.00784846,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/73006/
813,813,74685,-0.048171685971510565,10.24863272028545,1.61535,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/74685/
815,815,74688,-0.010116098756156414,9.017947205609099,0.9226190000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/74688/
817,817,74691,-0.004297623627137259,8.859120384590609,0.45216300000000004,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/74691/
818,818,74693,-0.0017088349818032975,8.819112422533761,0.505549,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/74693/
