,id,mass,sfr,url
45,8074,10.904280036255765,6.12807,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8074/
46,8075,10.876567417014893,2.87939,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8075/
47,8076,10.850832834166711,1.27218,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8076/
48,8077,10.700942730261248,5.9214,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8077/
49,8078,10.744417723633905,3.31684,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8078/
50,8079,10.621687955725553,1.28659,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8079/
51,8080,10.546801584066468,1.45676,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8080/
52,8081,10.542780233935886,0.256732,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8081/
53,8082,10.429660273155783,0.440989,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8082/
54,8083,10.193706148229317,0.74134,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8083/
55,8084,10.050206054020782,0.056502,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8084/
56,8085,10.270754113916963,0.167294,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8085/
57,8086,10.2735838726233,0.051243,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8086/
58,8087,10.27024513336789,0.126323,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8087/
59,8088,10.244865967045804,0.0951076,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8088/
60,8089,10.260005157384205,0.0893022,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8089/
61,8091,10.199539960280848,0.0951763,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8091/
62,8092,9.94749059401873,0.31126,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8092/
63,8094,10.10083129621216,0.00777481,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8094/
64,8096,10.04206475771676,0.236144,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8096/
65,8097,10.14047148561534,0.0556175,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8097/
66,8099,10.07263982295125,0.0402682,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8099/
67,8100,10.016675027544188,0.0732805,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8100/
68,8101,10.031920461697755,0.0414273,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8101/
69,8105,9.913257598617415,0.102429,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8105/
70,8106,9.268562634481368,0.0311742,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8106/
71,8107,9.940898782750336,0.0410947,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8107/
72,8108,9.871502613499098,0.0476865,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8108/
73,8109,9.700799746768652,0.0412074,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8109/
74,8110,9.681390806212928,0.0509087,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8110/
75,8112,9.744379612278824,0.0406633,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8112/
76,8113,9.668628813855772,0.0388801,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8113/
77,8122,9.705245879805515,0.0239415,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8122/
78,8123,9.054499062763352,0.516908,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8123/
79,8124,9.594597725458598,0.0459322,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8124/
80,8125,9.627160770840138,0.0235949,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8125/
81,8135,9.519891132696662,0.00544566,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8135/
82,8136,8.90495324540452,0.293519,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8136/
83,8137,9.568996331669828,0.00129322,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8137/
84,8139,9.476077112509467,0.0330911,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8139/
85,8145,9.458431526730749,0.0101028,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8145/
86,8146,9.469115122682556,0.011693,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8146/
87,8149,9.49212829235897,0.00600779,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8149/
88,8153,9.448951746912066,0.00144947,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8153/
89,8158,9.236995323732247,0.0694746,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8158/
90,8183,9.231898447221269,0.00916563,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8183/
91,8214,8.540869010334006,0.226091,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8214/
92,8219,9.006212678705381,0.00294328,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8219/
93,8255,8.896761122690542,0.00250354,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8255/
94,8419,8.529577802020636,0.00443018,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8419/
95,8433,8.479593202507237,0.00407288,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/8433/
96,9021,7.972475331270142,0.00139597,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/9021/
97,15225,13.213074825308851,175.672,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15225/
98,15226,11.360857271250582,104.234,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15226/
99,15227,11.42015023479016,32.7701,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15227/
100,15228,11.071419938073484,1.20671,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15228/
101,15229,11.104395469914252,5.81608,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15229/
102,15230,10.938662845597255,10.4825,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15230/
103,15231,10.952467973908378,6.67479,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15231/
104,15232,10.86634141656233,13.1891,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15232/
105,15233,10.515959448209285,5.69882,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15233/
106,15234,10.605807151806317,3.3543,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15234/
107,15235,10.604693404255617,0.962866,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15235/
108,15236,10.287383148103602,0.132605,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15236/
109,15237,10.418602659810059,0.703427,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15237/
110,15238,10.239669212657123,2.28771,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15238/
111,15239,10.342451821648874,0.0695734,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15239/
112,15240,10.161919015475078,0.388494,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15240/
113,15241,10.30441788690788,0.113681,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15241/
114,15242,10.030036390341705,1.32573,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15242/
115,15243,10.204368345508037,0.128273,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15243/
116,15244,10.193886697346638,0.105482,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15244/
117,15246,10.171303583751387,0.0560968,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15246/
118,15250,10.039843076885933,0.00666429,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15250/
119,15251,9.885060424073032,0.0616257,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15251/
120,15252,9.927779849962665,0.0398293,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15252/
121,15253,9.879948907621715,0.150292,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15253/
122,15254,9.883983970366474,0.00291017,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15254/
123,15257,9.84736078297687,0.00282061,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15257/
124,15259,9.630145810897789,0.00107743,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15259/
125,15265,9.632904500633135,0.00261736,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15265/
126,15274,9.589575976072451,0.022779,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15274/
127,15279,9.544801963865336,0.0035378,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15279/
128,15280,9.493410504684837,0.0132994,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15280/
129,15281,9.453786285829189,0.0191319,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15281/
130,15283,9.480361749021368,0.0058493,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15283/
131,15285,9.436999757359343,0.00634544,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15285/
132,15296,9.335798019910833,0.00124409,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15296/
133,15299,9.232360524617162,0.00696951,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15299/
134,15302,9.301388874373261,0.00624803,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15302/
135,15314,8.920118086338523,0.0532845,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15314/
136,15317,9.232848365287198,0.00531928,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15317/
137,15319,8.59075873456122,0.0981833,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15319/
138,15399,8.832573019944068,0.00183187,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15399/
139,15403,8.876281947829474,0.0026695,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15403/
140,15416,8.827194838205543,0.00344296,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/15416/
141,21554,12.91370672527193,7.62753,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21554/
142,21555,12.086668719474277,50.9421,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21555/
143,21556,11.513627644373186,9.98838,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21556/
144,21557,11.01972201736604,47.7946,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21557/
145,21558,10.960134147039675,4.45532,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21558/
146,21559,10.786161442889604,0.469566,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21559/
147,21560,10.177823098735368,30.6005,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21560/
148,21561,10.68196456567016,0.221647,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21561/
149,21562,10.606775379718329,1.07703,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21562/
150,21563,10.590087033004188,0.539084,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21563/
151,21564,10.131716857254276,1.60489,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21564/
152,21565,10.44422879057596,0.345807,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21565/
153,21566,10.288364492970993,0.211899,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21566/
154,21567,10.290281125884277,0.0954306,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21567/
155,21568,9.917580855899423,0.280154,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21568/
156,21569,9.864875455506112,0.0943149,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21569/
157,21571,9.849986891756584,0.0143185,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21571/
158,21573,9.772890111731586,0.00302469,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21573/
159,21574,9.756686182308938,0.00474857,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21574/
160,21575,9.46694376031897,0.224178,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21575/
161,21576,9.73854276434013,0.00511337,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21576/
162,21577,9.712434202132696,0.00848493,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21577/
163,21578,9.616229074163083,0.020138,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21578/
164,21579,9.655030906295181,0.0116815,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21579/
165,21583,9.524500950250614,0.00106184,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21583/
166,21584,8.832704975644166,0.226256,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21584/
167,21585,9.455258578760747,0.00181376,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21585/
168,21586,9.38333611635521,0.0089419,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21586/
169,21597,9.346474827855081,0.0159747,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21597/
170,21611,9.166829460941678,0.00555077,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21611/
171,21617,9.11878385448986,0.00366258,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/21617/
172,25821,12.797721506624084,89.9611,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25821/
173,25822,11.872885418038436,6.84645,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25822/
174,25823,11.68588976575558,72.5875,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25823/
175,25824,11.059812751378812,32.0153,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25824/
176,25825,10.829215431799819,9.76771,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25825/
177,25826,10.690182995755993,7.77987,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25826/
178,25827,10.65609084251909,8.16537,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25827/
179,25828,10.644064223603658,7.05532,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25828/
180,25829,10.651696829504537,0.391059,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25829/
181,25830,10.568271028774257,0.486743,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25830/
182,25831,10.478254556604831,0.430016,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25831/
183,25832,10.30128636785673,1.19547,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25832/
184,25833,10.011283936535879,1.52196,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25833/
185,25834,10.37404227017212,0.0162311,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25834/
186,25835,10.299771579620534,0.143981,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25835/
187,25836,10.202377454361638,0.363658,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25836/
188,25837,9.945722342045908,0.582911,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25837/
189,25838,9.776444660364943,0.244599,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25838/
190,25839,10.01885301415536,0.0195466,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25839/
191,25840,9.708479362301032,1.06721,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25840/
192,25841,9.887833333829704,0.00977943,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25841/
193,25842,9.921788581946105,0.0058748,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25842/
194,25845,9.839344050316683,0.00432476,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25845/
195,25846,9.791808085440525,0.0155515,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25846/
196,25847,9.512417627410874,0.0119317,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25847/
197,25848,9.762393232653057,0.0145738,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25848/
198,25849,9.735733702475695,0.0109735,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25849/
199,25850,9.537506785389112,0.209689,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25850/
200,25851,9.738303902954506,0.0107949,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25851/
201,25853,8.997853363735826,1.0286,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25853/
202,25855,9.538491285705529,0.0135254,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25855/
203,25856,8.981927831138892,0.303983,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25856/
204,25858,9.57469581386373,0.0043367,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25858/
205,25860,9.438936184340188,0.00543105,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25860/
206,25862,9.473175457374587,0.0010591,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25862/
207,25863,9.490241392842744,0.00138818,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25863/
208,25867,9.443157854207794,0.00251321,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25867/
209,25869,9.345940382613424,0.00383962,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25869/
210,25875,8.671254034506676,0.226271,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25875/
211,25885,9.08834276790549,0.0200918,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25885/
212,25913,8.984107891679864,0.00775503,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25913/
213,25923,8.26564769774575,0.0480001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25923/
214,25956,8.525868868274783,0.0127261,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/25956/
215,26090,8.233425560665395,0.00359763,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/26090/
216,29443,12.792676997432817,136.495,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29443/
217,29444,11.039704428853678,2.56103,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29444/
218,29445,10.394417555372678,0.341719,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29445/
219,29446,10.491003760222457,0.634265,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29446/
220,29447,10.511956343857687,0.135333,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29447/
221,29448,10.224697497598399,0.389323,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29448/
222,29449,9.947345866578011,0.112751,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29449/
223,29450,10.046772606216832,0.0273082,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29450/
224,29451,10.089263518056491,0.037503,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29451/
225,29452,9.931828120849307,0.0106793,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29452/
226,29453,9.911387249796409,0.017092,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29453/
227,29454,9.878269514571937,0.00803461,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29454/
228,29455,9.708213333519545,0.0240587,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29455/
229,29456,9.659211659837316,0.00246505,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29456/
230,29457,9.611110598853811,0.00367915,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29457/
231,29460,9.465708119813566,0.00998719,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29460/
232,29463,9.428889606365695,0.00218201,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29463/
233,29465,9.394319300457116,0.00333853,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29465/
234,29466,9.361599593145879,0.00133752,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/29466/
235,31832,12.632713365663458,17.906,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31832/
236,31833,11.936433149817526,42.944,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31833/
237,31834,11.425429857546877,9.44501,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31834/
238,31835,10.33811756786197,11.1242,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31835/
239,31836,10.37304672587215,1.87516,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31836/
240,31837,10.460214924029742,0.804722,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31837/
241,31838,10.505346276857157,0.0857491,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31838/
242,31839,10.335356908894171,0.0686036,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31839/
243,31840,9.901962558389295,0.00426084,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31840/
244,31841,10.36358589025509,0.0617135,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31841/
245,31842,10.290547204495974,0.142,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31842/
246,31843,10.12010060474233,0.180834,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31843/
247,31844,10.178971003096372,0.196358,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31844/
248,31846,9.872698089538503,0.113898,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31846/
249,31847,9.597799760032103,2.0546,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31847/
250,31848,9.982853193338439,0.00588182,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31848/
251,31849,9.877250077390505,0.0494018,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31849/
252,31850,9.768442772487674,0.138535,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31850/
253,31851,9.890237968197816,0.0524422,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31851/
254,31852,9.838582340205756,0.0463984,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31852/
255,31853,9.824396999585483,0.0197885,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31853/
256,31854,9.862100379012569,0.0105137,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31854/
257,31855,9.788541396854736,0.0189624,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/31855/
