,slope,met,mass,id,sfr,AICval
0,-5.4540630117484425e-05,0.009542376734316349,13289.603515625,0.0,1.157833218574524,2.0
1,,,,,,
2,-0.004867134549133789,0.026934949681162834,31.240942001342773,8.0,3.975658655166626,2.0
3,-0.004488780409615201,0.03476181626319885,18.749269485473633,11.0,1.058097004890442,2.0
4,-0.0012843152184826073,0.05401722341775894,16.1906795501709,12.0,0.2451806217432022,1.0
5,-0.004095469101626231,0.016528358682990074,15.664656639099121,17.0,0.5998463034629822,1.0
6,-0.01014713201854578,0.04318447411060333,10.595650672912598,18.0,0.2572318911552429,2.0
7,-0.0016355790573114922,0.011134287342429161,13.422014236450195,19.0,1.3897720575332642,2.0
8,-0.0038081677937092766,0.021653054282069206,10.517558097839355,20.0,0.8316900730133057,1.0
9,-0.002183655504522168,0.03582325205206871,9.338153839111328,28.0,0.05208928883075714,1.0
10,-0.0033647430504919473,0.028527148067951202,8.275964736938477,29.0,0.44554877281188965,1.0
11,-0.002201947098545592,0.012829247862100601,6.200197696685791,37.0,0.4096504747867584,1.0
12,-0.0031556489486038947,0.011969605460762978,4.942383289337158,44.0,1.0568721294403076,1.0
13,-0.0016776984063708702,0.010258441790938377,5.924748420715332,45.0,0.18226967751979828,2.0
14,-0.0016658234712106283,0.017801206558942795,6.339807033538818,48.0,0.09158535301685333,2.0
15,-0.003499265033956879,0.014452725648880005,5.355222225189209,53.0,0.06607672572135925,1.0
16,-0.003418339355705272,0.021942438557744026,4.094139575958252,56.0,0.10555288195610046,1.0
17,-0.00337419141635198,0.011945044621825218,4.990087509155273,57.0,0.14118559658527374,1.0
18,-0.006918753932100932,0.02286441996693611,3.6808505058288574,63.0,0.294705331325531,1.0
19,-0.004619876711258626,0.018343184143304825,1.628928542137146,67.0,1.0582268238067627,1.0
20,-0.0014208341791434294,0.007966045290231705,3.5957019329071045,69.0,0.09491059184074402,2.0
21,-0.0022871035567598374,0.035764336585998535,2.728754758834839,73.0,0.057787951081991196,2.0
22,-0.0007391088768959189,0.018705587834119797,3.7586135864257812,75.0,0.011741903610527515,2.0
23,-0.002512876017678052,0.010254823602735996,3.157308340072632,81.0,0.03900847211480141,1.0
24,-0.004087844146748302,0.012434778735041618,2.872272253036499,83.0,0.11931212246417999,2.0
25,-0.0006059455496751084,0.017814120277762413,2.6677849292755127,85.0,0.13512632250785828,2.0
26,-0.002943026141632167,0.010086806491017342,2.7049078941345215,88.0,0.04555743187665939,1.0
27,-0.0035672112229075217,0.01998433656990528,2.1054883003234863,91.0,0.38321077823638916,1.0
28,-0.003549853481046244,0.014434146694839,2.2652549743652344,99.0,0.07099871337413788,2.0
29,-0.0007955047996759136,0.018844621255993843,2.092592239379883,111.0,0.0062295920215547085,1.0
30,-0.001340854026344082,0.010707722045481205,1.9329955577850342,119.0,0.023951448500156403,2.0
31,-0.0005163130837213445,0.006861129775643349,1.7432491779327393,132.0,0.0041287909261882305,1.0
32,-0.0019602399190978993,0.0076696728356182575,1.5386486053466797,136.0,0.020696861669421196,1.0
33,-0.0013449617827817582,0.004749636631458998,1.4821572303771973,137.0,0.005407173186540604,1.0
34,-0.0021143491680580516,0.00829246174544096,1.3331860303878784,141.0,0.06391837447881699,2.0
35,-0.0018715275806325507,0.011507328599691391,1.2774289846420288,154.0,0.030680114403367043,2.0
36,-0.0034278671608205026,0.009721883572638035,1.2716193199157715,159.0,0.011606124229729176,1.0
37,-0.0011348903918484206,0.00854512769728899,1.2917983531951904,164.0,0.015715675428509712,1.0
38,-0.00037242760881781576,0.008994588628411293,1.312922716140747,170.0,9.800016414374113e-05,1.0
39,0.0004908542634535995,0.009613998234272003,1.146492600440979,182.0,0.006461350712925196,1.0
40,,,,,,
41,-0.004059148374852654,0.02016167715191841,0.41630294919013977,195.0,0.19379213452339172,1.0
42,-0.0010414198193870378,0.010744906961917877,0.7424166202545166,202.0,0.04615568742156029,1.0
43,,,,,,
44,-6.018485579113264e-05,0.0023090392351150513,0.7610877156257629,257.0,0.0014900098321959376,2.0
45,-0.0007183482868869406,0.0024886028841137886,0.651154637336731,276.0,0.00411043968051672,1.0
46,-0.00016729995025116257,0.006503376644104719,0.014176126569509506,3052.0,0.0011417099740356207,1.0
47,-0.002270899441042281,0.014830569736659527,6218.51953125,63864.0,6.1379499435424805,2.0
48,-0.0030838344611900936,0.042705707252025604,129.52951049804688,63865.0,4.965717315673828,2.0
49,-0.002446581696057576,0.03460634872317314,77.01915740966797,63866.0,0.4927874207496643,1.0
50,-0.0008286064957007759,0.02354171685874462,59.099613189697266,63867.0,4.287650108337402,1.0
51,-0.0031953118609664433,0.028495248407125473,37.830265045166016,63868.0,6.577326774597168,2.0
52,-0.0035478386595390013,0.028537867590785027,42.492252349853516,63869.0,1.4113894701004028,2.0
53,-0.0006044373987458235,0.01200944371521473,35.65317916870117,63870.0,1.8407701253890991,1.0
54,-0.000880901816206155,0.016634738072752953,35.65130615234375,63871.0,0.36068472266197205,1.0
55,-0.008003595464619151,0.02877396158874035,27.36876106262207,63872.0,2.108400344848633,2.0
56,-0.006211682459737444,0.020685400813817978,12.018712043762207,63877.0,1.2547645568847656,2.0
57,-0.002977051254507113,0.03609126806259155,8.891002655029297,63879.0,0.2063823938369751,2.0
58,-0.005135327882149321,0.020681969821453094,8.649052619934082,63881.0,0.42393186688423157,1.0
59,-0.0015818062620193793,0.0439043827354908,6.430414199829102,63883.0,0.05433429405093193,2.0
60,-0.005783750234277738,0.03825831785798073,5.781932353973389,63887.0,0.06347202509641647,1.0
61,-0.002667857984713785,0.037022124975919724,6.035125255584717,63888.0,0.13456425070762634,1.0
62,-0.0012532994574954116,0.01110808365046978,6.090546131134033,63889.0,0.7283594608306885,2.0
63,-0.0024332697545033847,0.00961977057158947,5.635181427001953,63890.0,0.07001322507858276,1.0
64,-0.002356823414881063,0.012113424018025398,5.894680976867676,63892.0,0.2319835126399994,1.0
65,-0.008498027692293237,0.022968223318457603,4.256424427032471,63894.0,0.8223540782928467,2.0
66,-0.0026535112489875974,0.009807974100112915,5.890983581542969,63895.0,0.49107131361961365,1.0
67,0.0005246769343835522,0.0407613106071949,4.840690612792969,63896.0,0.014120998792350292,1.0
68,-0.000815711602398171,0.03615385666489601,4.375722885131836,63897.0,0.05799958109855652,1.0
69,0.001329521955812709,0.057672854512929916,4.818915367126465,63898.0,0.004603240173310041,1.0
70,-0.0008939830065613498,0.03383728116750717,4.618940830230713,63899.0,0.021944060921669006,2.0
71,-0.001115854529431797,0.03632757067680359,4.330959320068359,63902.0,0.03168830648064613,2.0
72,-0.0075596930309162905,0.01771620102226734,3.7738144397735596,63903.0,0.27062690258026123,1.0
73,-6.548014242564287e-05,0.053997840732336044,3.8984625339508057,63905.0,0.00030874431831762195,1.0
74,-0.0028403138498148926,0.020081905648112297,4.079954147338867,63906.0,0.046330761164426804,1.0
75,-0.006156731574579975,0.01811063289642334,3.6689910888671875,63908.0,0.07157649099826813,1.0
76,-0.0017895643582246956,0.009960576891899109,3.250349998474121,63909.0,0.07195322960615158,2.0
77,-0.016984040014230397,0.030939359217882156,1.9035351276397705,63918.0,0.22268261015415192,1.0
78,-0.0017701466310882394,0.01292648445814848,2.327138662338257,63922.0,0.07185795903205872,2.0
79,-0.008405553519172248,0.022964248433709145,1.7561280727386475,63923.0,0.16428224742412567,1.0
80,0.000749107970749847,0.04053087905049324,1.7334387302398682,63927.0,0.00496899476274848,1.0
81,-0.003392196065783943,0.01667282171547413,1.9012737274169922,63932.0,0.027566252276301384,1.0
82,-0.0013679708192918293,0.037298597395420074,1.7694100141525269,63933.0,0.02970948815345764,1.0
83,-0.002343897145369569,0.016122888773679733,1.7278708219528198,63935.0,0.09411342442035675,1.0
84,-0.0021973253889835016,0.03529816120862961,1.0751286745071411,63943.0,0.06322222948074341,1.0
85,-4.782419191598053e-06,0.07940595597028732,0.2588006258010864,63945.0,0.0043781595304608345,1.0
86,-0.003295629448918101,0.007552138529717922,1.5658624172210693,63946.0,0.04274148866534233,1.0
87,-0.0013680455792550786,0.007342613767832518,1.4972220659255981,63952.0,0.020883405581116676,2.0
88,-0.0036778765632723342,0.020916689187288284,1.1476731300354004,63953.0,0.06943896412849426,2.0
89,-0.0002486296048771964,0.018309667706489563,1.5364174842834473,63955.0,0.0021200357005000114,1.0
90,-0.002811524182968358,0.017829805612564087,1.37419593334198,63958.0,0.013184934854507446,1.0
91,-0.000959898597362983,0.004674451891332865,1.076359748840332,63972.0,0.006016955710947514,2.0
92,-0.00015401315441594684,0.008793052285909653,1.1284953355789185,63975.0,0.0014621455920860171,1.0
93,-0.0001673743904288551,0.023499460890889168,1.022793173789978,63976.0,0.000502638635225594,1.0
94,-0.0008693004705186908,0.004002038389444351,0.984234094619751,63980.0,0.029222499579191208,1.0
95,-0.004902309433321124,0.043263502418994904,0.1332290917634964,63988.0,0.33031439781188965,1.0
96,0.0003162290834533686,0.015994416549801826,0.8596795201301575,63994.0,0.0039293477311730385,1.0
97,-1.556583387055632e-05,0.005989179015159607,0.8813574910163879,63997.0,6.55359253869392e-05,1.0
98,-0.0072344310687006055,0.039297837764024734,0.11341063678264618,64001.0,0.260382741689682,1.0
99,-1.480184646749286e-06,0.0028132814913988113,0.8252055644989014,64003.0,0.00044625409645959735,1.0
100,-0.006719957393705789,0.04518123343586922,0.09836521744728088,64016.0,0.49867525696754456,1.0
101,-0.0009751161043900696,0.00631101056933403,0.4642072916030884,64051.0,0.00839421059936285,1.0
102,-0.001735230592992795,0.06591136008501053,0.05815213918685913,64065.0,0.0025476794689893723,1.0
103,-0.009246348916069694,0.04304705932736397,0.05746820941567421,64084.0,0.27466514706611633,1.0
104,-0.001209415811149781,0.021392008289694786,0.07256641238927841,64086.0,0.3895581364631653,1.0
105,-0.0019766726858740265,0.07167037576436996,0.03297910466790199,64162.0,0.017338557168841362,1.0
106,-7.079130985352189e-05,0.0,0.13349649310112,64190.0,0.00013116456102579832,1.0
107,-0.007048006518732044,0.05094914138317108,0.03323638439178467,64192.0,0.1076456680893898,1.0
108,-0.0005829764147825275,0.019922776147723198,0.03495737165212631,64215.0,0.19717536866664886,2.0
109,-0.0007010673204694114,0.01367761380970478,0.017149480059742928,64479.0,0.03090161457657814,1.0
110,-0.00028916120245545845,0.01363292895257473,0.011801037937402725,64714.0,0.024196548387408257,1.0
111,-0.007557101779470221,0.02549547702074051,4510.765625,96762.0,7.450068950653076,2.0
112,-0.0013378016309020246,0.020138954743742943,41.040714263916016,96765.0,5.1180853843688965,2.0
113,-0.001426449381177358,0.0501282699406147,9.690185546875,96768.0,0.25378164649009705,1.0
114,-0.002812064743168654,0.03414010629057884,11.709372520446777,96770.0,0.38166138529777527,1.0
115,-0.013177172516659823,0.03028319589793682,11.956221580505371,96773.0,0.32773399353027344,1.0
116,-0.004261004705048865,0.019671881571412086,13.796415328979492,96774.0,0.43882882595062256,1.0
117,-0.0023037862166734014,0.030338721349835396,10.388678550720215,96775.0,0.14526869356632233,1.0
118,-0.004832785952796716,0.04113794490695,9.564494132995605,96778.0,0.14768679440021515,1.0
119,0.00013402154338038809,0.061301641166210175,1.961065649986267,96783.0,0.01250014454126358,1.0
120,-0.004631951396098547,0.026065388694405556,6.926148891448975,96784.0,0.17829492688179016,1.0
121,-0.010241365540223452,0.03016287088394165,5.1456685066223145,96786.0,0.17408423125743866,1.0
122,-0.0015422810564605714,0.012937777675688267,6.658874034881592,96787.0,0.04303731769323349,2.0
123,0.0012544329045401299,0.05076613277196884,3.964487075805664,96788.0,0.0675043985247612,1.0
124,-0.0031267720447961636,0.021331794559955597,5.21308708190918,96789.0,0.07310407608747482,1.0
125,-0.003034347734137217,0.014579194597899914,5.356720924377441,96790.0,0.18836361169815063,1.0
126,-0.0020312717523365887,0.03622189164161682,3.6452062129974365,96792.0,0.1310989260673523,1.0
127,-0.0006761362091041986,0.04969371110200882,3.0999715328216553,96793.0,0.043072089552879333,2.0
128,-0.01664076481238365,0.032761771231889725,2.260639190673828,96794.0,0.331839919090271,2.0
129,-0.0031447963242245813,0.023601628839969635,3.737309217453003,96795.0,0.02625076100230217,1.0
130,-0.0011132650550226553,0.020137792453169823,4.124075412750244,96796.0,0.033153582364320755,1.0
131,0.0010473608072601565,0.05262136831879616,2.3316714763641357,96797.0,0.028930172324180603,1.0
132,-0.004596694521407763,0.01959497667849064,3.605994462966919,96799.0,0.5419888496398926,1.0
133,-0.006462252427989981,0.016231950372457504,2.868910312652588,96803.0,0.07424557209014893,1.0
134,-0.004830893109279552,0.037613652646541595,2.0190091133117676,96807.0,0.018953988328576088,1.0
135,-0.0016390366713739258,0.01932324282824993,2.094212770462036,96811.0,0.00824241153895855,1.0
136,-0.0030614951565573188,0.015584788285195827,2.1929221153259277,96812.0,0.019962148740887642,2.0
137,-0.006545731670498604,0.029487479478120804,1.3189009428024292,96816.0,0.05351356044411659,1.0
138,-0.000869827567367296,0.0072992173954844475,1.7803411483764648,96817.0,0.017955701798200607,1.0
