,id,mass,sfr,url
7290,816235,10.407810503368939,0.0347192,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816235/
7291,816246,10.425282994502739,0.0152605,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816246/
7292,816254,10.492555429745327,0.0213839,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816254/
7293,816259,10.463872278783727,0.0312107,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816259/
7294,816292,10.491456817306409,0.0145649,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816292/
7295,816304,10.412740962249348,0.026121,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816304/
7296,816364,10.449136409984096,0.012414,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816364/
7297,816405,10.49270183910163,0.0104105,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816405/
7298,816419,10.45418974920394,0.023579,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816419/
7299,816523,10.302041785268328,0.0217453,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816523/
7300,816589,10.447796391938216,0.0269981,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816589/
7301,816600,10.45069039271991,0.0148118,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816600/
7302,816617,10.491531247232365,0.0161986,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816617/
7303,816628,10.437269222420465,0.0296632,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816628/
7304,816650,10.483761385549503,0.0249373,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816650/
7305,816678,10.339337286459735,0.0100664,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816678/
7306,816730,10.506811702874334,0.0119815,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816730/
7307,816744,10.45571680670834,0.0334389,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816744/
7308,816750,10.379283298837858,0.0136184,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816750/
7309,816766,10.457003546335725,0.01056,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816766/
7310,816824,10.460121594269662,0.0199147,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816824/
7311,816843,10.47450187717136,0.0137123,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816843/
7312,816866,10.446209054026896,0.0189465,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816866/
7313,816886,10.506148575400559,0.0182263,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816886/
7314,816923,10.408223937023685,0.0103658,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816923/
7315,816953,10.406713625241979,0.0129481,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816953/
7316,816975,10.429517218623579,0.0312258,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/816975/
7317,817065,10.470603695447464,0.0133879,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817065/
7318,817076,10.467667298632172,0.0221717,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817076/
7319,817137,10.450951498212286,0.0332033,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817137/
7320,817146,10.369211473663603,0.0178027,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817146/
7321,817160,10.4412796583497,0.0336483,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817160/
7322,817208,10.395440154339811,0.0339736,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817208/
7323,817235,10.464899986850423,0.0222667,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817235/
7324,817286,10.40156129977359,0.0148812,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817286/
7325,817302,10.492644106094724,0.014945,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817302/
7326,817326,10.498711323039137,0.0122147,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817326/
7327,817337,10.443335757111022,0.0155048,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817337/
7328,817355,10.48791704465776,0.0167146,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817355/
7329,817368,10.459688014602266,0.0176268,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817368/
7330,817379,10.460903166901316,0.0255199,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817379/
7331,817429,10.457522542363233,0.014376,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817429/
7332,817460,10.437229398984382,0.0149919,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817460/
7333,817469,10.433188304585077,0.03605,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817469/
7334,817518,10.445386765613222,0.0161963,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817518/
7335,817543,10.461541590877593,0.0177069,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817543/
7336,817576,10.438656077169538,0.0165989,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817576/
7337,817622,10.431767244631128,0.0134574,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817622/
7338,817699,10.432085018203475,0.0125344,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817699/
7339,817719,10.42758375147724,0.0283641,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817719/
7340,817754,10.465308633306678,0.0186239,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817754/
7341,817793,10.461550451272712,0.0425835,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817793/
7342,817835,10.45903794636088,0.0163762,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817835/
7343,817851,10.453330530180029,0.0119996,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817851/
7344,817876,10.489332262144398,0.0170187,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817876/
7345,817890,10.413263622239375,0.0473598,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817890/
7346,817899,10.402097580398296,0.0185912,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817899/
7347,817913,10.462687510620787,0.0148027,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817913/
7348,817940,10.400259784363596,0.0497551,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817940/
7349,817965,10.440392162162224,0.0116285,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817965/
7350,817985,10.457788511073232,0.0358019,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/817985/
7351,818021,10.482688800601919,0.0144196,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818021/
7352,818032,10.412071236895228,0.0260906,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818032/
7353,818047,10.45334633169504,0.0453719,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818047/
7354,818064,10.44492670785632,0.0154321,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818064/
7355,818123,10.443522823104349,0.0183353,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818123/
7356,818144,10.413449250434809,0.0271425,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818144/
7357,818161,10.498672686277809,0.0119834,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818161/
7358,818182,10.461798468972656,0.0255273,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818182/
7359,818196,10.388566419898728,0.0231767,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818196/
7360,818299,10.43920678298516,0.0146982,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818299/
7361,818339,10.412331808380758,0.0108764,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818339/
7362,818425,10.41644296807657,0.0414044,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818425/
7363,818477,10.447299970363309,0.0239512,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818477/
7364,818528,10.43222485974084,0.01887,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818528/
7365,818541,10.470824915749255,0.025911,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818541/
7366,818565,10.4292691457541,0.0413378,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818565/
7367,818584,10.480158068058433,0.0114862,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818584/
7368,818597,10.468387453056684,0.0110867,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818597/
7369,818612,10.399348186560434,0.0366165,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818612/
7370,818643,10.44084310676666,0.0182069,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818643/
7371,818735,10.339434129262516,0.0275177,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818735/
7372,818771,10.449234409101438,0.0113968,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818771/
7373,818792,10.449856074201936,0.0153331,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818792/
7374,818809,10.45081982984603,0.0202901,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818809/
7375,818839,10.462417894261337,0.0103211,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818839/
7376,818940,10.36611814608511,0.0269309,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818940/
7377,818979,10.494489819525114,0.0126969,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818979/
7378,818991,10.424031441898155,0.0603863,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/818991/
7379,819009,10.434460937372036,0.0115488,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819009/
7380,819024,10.465751997028773,0.0140611,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819024/
7381,819118,10.482243395223128,0.0143571,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819118/
7382,819159,10.437234084284047,0.0189522,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819159/
7383,819213,10.438917516148324,0.0102504,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819213/
7384,819239,10.461025160668694,0.0176148,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819239/
7385,819262,10.429371731527016,0.0310405,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819262/
7386,819275,10.404241160272486,0.0133939,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819275/
7387,819287,10.398160497867257,0.0110301,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819287/
7388,819306,10.456716937985929,0.019943,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819306/
7389,819416,10.457200479915002,0.0253695,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819416/
7390,819434,10.45748453353314,0.0351773,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819434/
7391,819442,10.445832556482321,0.0152589,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819442/
7392,819453,10.442179241509853,0.013487,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819453/
7393,819467,10.403568313807343,0.0387274,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819467/
7394,819486,10.33437835367928,0.0544604,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819486/
7395,819588,10.357010990124936,0.0100748,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819588/
7396,819643,10.47316251775878,0.0190786,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/819643/
