,Unnamed: 0,id,slope,AIC,met,mass,sfr,url
41,41,195,-0.0040591483748526535,1.0,0.020161677151918408,9.788564348241273,0.19379200000000002,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/195/
46,46,3052,-0.00016729995025116255,1.0,0.006503376644104719,8.320708512234363,0.00114171,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/3052/
95,95,63988,-0.004902309433321124,1.0,0.0432635024189949,9.293753575837583,0.330314,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63988/
98,98,64001,-0.007234431068700605,1.0,0.039297837764024734,9.223809987535892,0.260383,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64001/
100,100,64016,-0.006719957393705789,1.0,0.04518123343586922,9.161995403980306,0.498675,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64016/
102,102,64065,-0.001735230592992795,1.0,0.06591136008501053,8.9337194635405,0.00254768,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64065/
103,103,64084,-0.009246348916069694,1.0,0.04304705932736397,8.928580890781621,0.274665,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64084/
104,104,64086,-0.001209415811149781,1.0,0.021392008289694786,9.029887992150838,0.389558,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64086/
105,105,64162,-0.0019766726858740265,1.0,0.07167037576436996,8.687392290380538,0.0173386,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64162/
107,107,64192,-0.007048006518732043,1.0,0.05094914138317108,8.690763557988198,0.107646,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64192/
108,108,64215,-0.0005829764147825276,2.0,0.0199227761477232,8.712688962221527,0.197175,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64215/
109,109,64479,-0.0007010673204694113,1.0,0.013677613809704779,8.403393608038455,0.030901599999999998,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64479/
110,110,64714,-0.00028916120245545845,1.0,0.01363292895257473,8.241073618055196,0.0241965,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64714/
144,144,96881,-0.004689320159245706,1.0,0.029869191348552707,9.026626014928137,0.8554620000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96881/
147,147,96945,-0.00047230930306883643,2.0,0.013480877503752708,8.872970462565936,0.307452,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96945/
148,148,96995,0.0001995347906200653,2.0,0.012501494958996771,8.715944159322646,0.251217,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96995/
149,149,97024,-4.2563053639337776e-05,2.0,0.015434721484780313,8.658902413365103,0.206145,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/97024/
150,150,97098,-0.0010783857047474124,1.0,0.02121777646243572,8.482790061301722,0.056853499999999994,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/97098/
151,151,97138,-0.0002228554460115229,2.0,0.011439925990998743,8.457493477086553,0.0811229,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/97138/
204,204,117324,-0.010450318092466694,1.0,0.06692647188901901,9.582524992195232,2.4861,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117324/
208,208,117328,-0.0075795992870883455,1.0,0.060984760522842414,9.580984876691863,4.40201,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117328/
212,212,117341,-0.00022397681673806943,1.0,0.005149579141288996,9.529920466074564,0.29578699999999997,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117341/
213,213,117343,-0.00914698491995113,2.0,0.04890850931406021,9.430493820073792,3.7077199999999997,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117343/
215,215,117346,-0.009791637583751787,1.0,0.05438179522752762,9.355958633273637,1.55629,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117346/
217,217,117361,-0.00748407988500748,1.0,0.06285154819488525,9.286310054966973,1.17088,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117361/
223,223,117404,-0.00027087381909788043,2.0,0.02297145687043667,9.157071211380766,0.783673,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117404/
225,225,117416,0.00010953878068839682,1.0,0.0047104181721806535,9.122435980573213,0.0534819,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117416/
227,227,117431,-8.126302532576422e-05,1.0,0.009362021461129187,9.088625157642136,0.259463,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117431/
228,228,117438,0.000244738540732867,1.0,0.019958173856139183,9.066303361765154,0.69647,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117438/
229,229,117440,-0.0004313005457567906,1.0,0.013575777411460876,9.001299526773545,0.453825,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117440/
230,230,117476,-0.0006705066831908878,1.0,0.025710547342896458,8.90205494907807,0.5097229999999999,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117476/
231,231,117481,0.0001325277594472832,1.0,0.019193507730960846,8.90478563963339,0.36607199999999995,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117481/
233,233,117497,-0.0001592204718038755,1.0,0.02521597594022751,8.896549648643298,0.643252,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117497/
234,234,117512,-0.000124001950932733,1.0,0.0050048306584358215,8.851254736762108,0.012115100000000002,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117512/
235,235,117543,0.00032601190343613235,1.0,0.011882091872394085,8.74004784390978,0.174479,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117543/
237,237,117630,-0.0004575343728741097,1.0,0.02055126428604126,8.616886349327363,0.0497299,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117630/
238,238,117687,-0.00025120609998334514,2.0,0.019606320187449452,8.534717664486948,0.153925,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117687/
239,239,117743,-0.00010117758326685548,1.0,0.008253827691078186,8.48181867384202,0.0399107,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117743/
240,240,117792,-0.0001739053288660122,1.0,0.0052392538636922845,8.437123966376483,0.0263845,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117792/
241,241,117879,9.645470795869072e-05,1.0,0.00913681462407112,8.31865104115713,0.062140999999999995,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117879/
264,264,143902,-0.008781782644220514,1.0,0.07214733958244324,9.987702013133466,1.54037,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143902/
277,277,143919,-0.01022204743167492,1.0,0.07645297050476074,9.65301443386003,0.525288,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143919/
279,279,143922,-0.006858163557154396,2.0,0.06479118764400482,9.627192538246543,1.53364,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143922/
284,284,143937,-0.0059135133671692685,1.0,0.09323342144489287,9.454840360899624,0.147507,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143937/
286,286,143940,-0.007163720694475952,1.0,0.06395697593688965,9.436544802247326,0.775357,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143940/
288,288,143952,-0.003289362686414736,1.0,0.08490510284900665,9.296590062668168,0.0663928,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143952/
289,289,143955,-0.005455703043458968,2.0,0.04793592169880867,9.325440394963742,2.76113,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143955/
295,295,144006,-0.009495997278475363,2.0,0.08294092118740083,8.954506000921969,0.0965563,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/144006/
297,297,144032,-0.002377268188021408,2.0,0.024043062701821327,8.948498728728717,0.54742,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/144032/
298,298,144094,-0.006392013962731931,1.0,0.058854077011346824,8.649564221237126,0.0364931,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/144094/
299,299,144174,0.00013998709547477395,1.0,0.02539702132344246,8.66166376379897,0.20966500000000002,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/144174/
301,301,144264,-0.0011304861568260062,1.0,0.018645942211151127,8.442665353231845,0.07596130000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/144264/
303,303,144784,8.450060598557603e-05,1.0,0.009873304516077042,8.055137619046361,0.000771341,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/144784/
319,319,167408,-0.007669440165646414,2.0,0.07238258421421051,10.266929074795815,7.73595,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167408/
341,341,167437,-0.009152845629634143,1.0,0.06496056914329529,9.580006244271626,1.49005,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167437/
342,342,167438,-0.00774980562767591,1.0,0.06238235905766488,9.552699103693804,2.36808,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167438/
346,346,167445,-0.0030680853219058326,2.0,0.04210760816931725,9.51945904801115,3.155,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167445/
349,349,167459,-0.0009071724476457652,1.0,0.08885782957077026,9.25522619954565,0.0130536,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167459/
350,350,167460,-0.007204449781441687,2.0,0.07983847707509995,9.309989548558518,0.37267,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167460/
351,351,167461,-0.008977601498720246,1.0,0.04442036151885986,9.29983587287176,1.0853700000000002,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167461/
353,353,167466,-0.008523648612160624,2.0,0.05561641231179237,9.244004148187486,0.535964,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167466/
354,354,167469,-0.0038329151094865545,1.0,0.0719045028090477,9.213620088817288,0.036930300000000006,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167469/
356,356,167498,-0.0017454445467811534,2.0,0.0702064260840416,8.980857134328463,0.0145541,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167498/
357,357,167545,-0.00030785641672591133,1.0,0.027640899643301964,8.903418436604243,0.39631500000000003,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167545/
358,358,167574,-0.0040835380301738715,2.0,0.070091113448143,8.679673008769198,0.0368815,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167574/
359,359,167626,2.9525022287639934e-05,1.0,0.006694483105093241,8.662752256691915,0.0033624,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/167626/
388,388,184974,-0.001091078242049015,1.0,0.017147095873951912,9.573298919317676,3.51422,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/184974/
394,394,185005,-0.010942640108613231,1.0,0.02325425297021866,9.493313749365868,0.230208,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/185005/
396,396,185038,-0.0006824386291463566,1.0,0.012116972357034685,9.066589447399323,0.527678,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/185038/
397,397,185045,-0.0002058715357324249,2.0,0.016157796606421467,9.010188748205396,0.22384400000000002,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/185045/
398,398,185120,-0.0022066044078589034,2.0,0.037016026675701134,8.602764651015107,0.0874335,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/185120/
399,399,185151,-0.00018799593804807438,2.0,0.012466494925320148,8.56778913222978,0.067678,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/185151/
400,400,185155,-0.0002238491996454949,2.0,0.01587027870118618,8.589605666797457,0.09807489999999999,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/185155/
401,401,185207,7.729160308077422e-05,1.0,0.011910522356629372,8.458587671542174,0.00193573,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/185207/
442,442,208878,-0.009234463486913258,2.0,0.04532842710614205,9.146288286033144,1.00679,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/208878/
443,443,208890,-0.020808493090442196,1.0,0.06234832480549812,9.020052113781373,0.31624800000000003,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/208890/
444,444,208922,-0.00033436421789803287,2.0,0.02084554731845856,8.925014424693659,0.615354,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/208922/
445,445,208932,7.939441292706909e-05,1.0,0.0239814892411232,8.88172875367427,0.61751,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/208932/
446,446,208950,-3.0410115933012294e-05,2.0,0.020366588607430455,8.807204555955778,0.301728,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/208950/
447,447,208968,0.0007809854399640687,1.0,0.019090855494141582,8.712465278438561,0.10463399999999999,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/208968/
448,448,209017,-0.000374772503343854,1.0,0.009636202827095984,8.548895308683647,0.00534484,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/209017/
449,449,209030,-0.0003696242494911544,1.0,0.011575217358767986,8.506833656645059,0.101203,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/209030/
450,450,209177,-0.00010817041522008508,2.0,0.006192096043378115,8.233912207121067,0.00908472,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/209177/
451,451,209185,-0.00017925757400938283,1.0,0.006501660216599703,8.216195911107295,0.0165087,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/209185/
452,452,209190,9.826101726286872e-05,1.0,0.012955917045474052,8.132375794214378,0.00280628,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/209190/
465,465,220613,-0.0073805330592814486,1.0,0.0780092105269432,9.720480355146194,0.5267029999999999,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/220613/
471,471,220650,-0.0011183429593298198,1.0,0.02655454538762569,9.055854169699687,0.9270719999999999,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/220650/
472,472,220706,-3.8622190513564096e-05,2.0,0.02823274955153465,8.685888444307775,0.335235,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/220706/
473,473,220721,-0.00040553775837674175,2.0,0.03141392022371292,8.615210193723335,0.13514400000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/220721/
474,474,220722,-0.00011263178666432583,1.0,0.017426798120141033,8.574005622182705,0.11376700000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/220722/
499,499,229966,-0.011441572944692543,1.0,0.0978633463382721,9.431961730691953,0.207698,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/229966/
521,521,242823,-0.009835292339680895,2.0,0.056466661393642426,9.215236161149717,0.332673,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242823/
522,522,242824,-0.011309156859223887,2.0,0.0667012631893158,9.204792637148913,0.37596199999999996,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242824/
523,523,242825,-0.008614256618272201,2.0,0.05737492814660072,9.183931479448418,0.5533600000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242825/
527,527,242837,-0.014345645256540253,1.0,0.05539632961153984,8.973198780199583,0.11969,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242837/
528,528,242845,-0.014578529495968716,1.0,0.0628778412938118,8.927665511227296,0.247917,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242845/
529,529,242854,-0.00046986183976674835,2.0,0.019200593233108517,8.907404060835509,0.248371,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242854/
530,530,242885,-0.0006761111252032731,2.0,0.005511707160621882,8.709922110901763,0.026244200000000002,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242885/
531,531,242891,-0.0009605108341590766,2.0,0.024187147617340088,8.63679250643928,0.10184,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242891/
532,532,242893,-0.0003128170025837081,1.0,0.016504224389791492,8.660152101706641,0.14636,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242893/
533,533,242955,-0.00027484339568709326,1.0,0.014169726520776747,8.45715796772325,0.056282500000000006,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242955/
534,534,242959,-2.8086889668123658e-05,1.0,0.0038050948642194275,8.4298938276018,0.00936017,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242959/
535,535,242968,-0.00019496040006044573,1.0,0.012601548805832865,8.423219260605727,0.0215478,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242968/
536,536,242976,-0.00019573147500837304,1.0,0.007715041749179362,8.384554408785279,0.000972315,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242976/
537,537,242993,-0.00016706805758241963,1.0,0.021775685250759125,8.313697881964176,0.00522689,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/242993/
538,538,243000,-0.000588270870554169,1.0,0.011849959380924702,8.32552220782491,0.0298204,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/243000/
539,539,243173,-5.044349001824566e-05,2.0,0.012257687747478485,8.096371138282652,0.00173958,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/243173/
566,566,253967,-0.009602701929134604,1.0,0.07968860119581223,8.724370212817462,0.0758928,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/253967/
567,567,253968,-0.003094795844636885,1.0,0.02665496803820133,8.795803076165399,0.34688800000000003,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/253968/
568,568,254007,0.00012840644198782624,1.0,0.012848769314587116,8.654563884013966,0.117651,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/254007/
570,570,254066,-0.00035099438001962886,1.0,0.014883803203701971,8.472156361347231,0.101677,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/254066/
571,571,254073,-0.001507611799531801,2.0,0.030972953885793686,8.342311927844857,0.0112326,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/254073/
572,572,254083,-0.0008775626780509858,1.0,0.015528548508882524,8.426209085636048,0.13125699999999998,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/254083/
592,592,264903,-0.005141049421659607,2.0,0.05521198734641075,9.578204926112443,1.65802,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/264903/
598,598,264910,-0.007789726264431366,1.0,0.06763648241758348,9.401464648019378,0.6906220000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/264910/
616,616,275560,-0.0044308502125896,1.0,0.05777184292674065,9.728942972623505,10.6726,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275560/
622,622,275575,-0.011240530381111613,1.0,0.049836315214633935,9.305618526260735,2.73414,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275575/
623,623,275577,0.0007556603111404563,1.0,0.02054131776094437,9.35654014291386,1.63306,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275577/
624,624,275582,-0.0009596531196869318,1.0,0.02458737604320049,9.273805772800069,1.1143,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275582/
625,625,275584,-0.0009611292128049297,2.0,0.033977605402469635,9.25515851330977,1.74079,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275584/
626,626,275585,-0.016303539878376426,2.0,0.06457169353961945,9.158862633538961,0.78538,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275585/
627,627,275589,-0.005424622035350214,2.0,0.03768904507160187,9.197380276407046,3.92366,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275589/
628,628,275590,-0.0035847049552038064,1.0,0.03324830159544945,9.197563372806858,1.9368599999999998,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275590/
629,629,275591,-0.0014757354842519436,2.0,0.047576285898685455,9.180843640656901,1.00129,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275591/
630,630,275594,-0.00692873100951355,2.0,0.03882338479161263,9.14389210915277,1.8842900000000002,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275594/
631,631,275598,0.000522648905682547,1.0,0.019166506826877597,9.148361621637095,0.750499,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275598/
632,632,275622,-0.0004032369064637685,1.0,0.02087535336613655,9.001197242064006,0.655672,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275622/
633,633,275623,-0.00041866707190793074,1.0,0.019439605996012688,8.996207292175619,0.567066,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275623/
634,634,275624,-0.0010145111273414653,1.0,0.021475965157151226,8.99434716149094,0.457154,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275624/
635,635,275625,-0.0010372355325325355,1.0,0.02156095951795578,8.986071887550636,0.636537,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275625/
637,637,275631,-0.0002447728362922229,2.0,0.015455678105354309,8.947269865360154,0.316035,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275631/
638,638,275638,0.0007372885146813079,1.0,0.01982944272458553,8.887357452873145,0.465761,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275638/
639,639,275639,0.0008285156110029718,1.0,0.02548024244606495,8.87542014210098,0.34547100000000003,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275639/
640,640,275646,-0.0004382307661464274,1.0,0.018482625484466556,8.824350888386789,0.300099,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275646/
641,641,275661,-0.0005980042386108449,1.0,0.02063492871820927,8.702520080441023,0.26764899999999997,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275661/
642,642,275664,-0.0006468224089253106,1.0,0.025747459381818768,8.712204168330924,0.243794,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275664/
643,643,275681,0.0002445082520880227,1.0,0.01770961843430996,8.600405962386544,0.176346,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275681/
644,644,275698,-0.0002704508059601427,1.0,0.016982361674308773,8.554528680507621,0.150049,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275698/
645,645,275699,-7.96933495456113e-05,1.0,0.022889377549290657,8.535334865680502,0.156917,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275699/
646,646,275710,-0.00011979538080444265,1.0,0.03230704367160797,8.483632983555571,0.140103,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275710/
647,647,275789,9.963301273611983e-05,1.0,0.02201307937502861,8.286426103347154,0.0725133,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/275789/
668,668,283040,-0.00023930967709306382,1.0,0.003562086028978229,8.56344885304423,0.00251995,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/283040/
669,669,283102,-0.0003632228182482111,1.0,0.0051453099586069575,8.50623451949232,0.00389161,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/283102/
692,692,289672,,,,8.012200618225958,0.00142855,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/289672/
711,711,294914,-0.00021578880021975945,1.0,0.01053045690059662,8.785598811768322,0.104969,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/294914/
712,712,294916,-0.00024898572519995896,1.0,0.013786260038614271,8.761664655592071,0.170431,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/294916/
713,713,294937,0.0005328143951590253,1.0,0.012135544791817663,8.589721111436079,0.0761146,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/294937/
714,714,294944,0.00019110728788429272,1.0,0.010190694592893124,8.539852900266965,0.0756088,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/294944/
715,715,294955,-0.0005217238153225258,2.0,0.016539592295885086,8.477484404008786,0.0580669,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/294955/
716,716,294967,-0.0004233287612317671,1.0,0.010257258079946041,8.447061852738813,0.0507223,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/294967/
721,721,300907,-0.0065162119373679325,1.0,0.06653976440429688,10.407645019643102,11.0968,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300907/
725,725,300911,-0.007700829208611995,1.0,0.061196219176054,9.81495029197813,2.2582299999999997,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300911/
728,728,300915,-0.005599091231845764,1.0,0.05432339012622833,9.76577609119769,8.96236,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300915/
730,730,300917,-0.006019851690719895,1.0,0.07442653924226761,9.672978163712504,1.7280099999999998,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300917/
732,732,300929,-0.006002841069309575,1.0,0.04597499966621399,9.340252029207258,8.8642,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300929/
734,734,300933,-0.002286927442018337,1.0,0.03149852529168129,9.29827084601813,2.7521400000000003,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300933/
736,736,300940,-0.00747626427006698,1.0,0.046260271221399314,9.192234338415261,3.21552,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300940/
737,737,300949,0.00027101268015923964,1.0,0.022792696952819824,9.142735200532094,1.1137700000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300949/
738,738,300952,-0.00017263165890899398,2.0,0.006311229430139065,9.12303042463624,0.013581000000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300952/
739,739,300965,-0.0009713479118957367,1.0,0.0208512544631958,8.9943926254514,0.801917,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300965/
740,740,300972,-0.0006816576845415543,1.0,0.08240365236997604,8.814812829049476,0.091667,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300972/
741,741,300978,-9.041188332260764e-05,2.0,0.024732952937483788,8.85962555857683,0.568778,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300978/
742,742,300982,-0.0003716114605339263,1.0,0.012872318737208843,8.820965668703108,0.234585,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300982/
743,743,300987,-0.00028586136543667326,2.0,0.007120639085769653,8.78212928843999,0.0202667,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300987/
744,744,300997,0.0007069820024406749,1.0,0.0250944085419178,8.728893903925197,0.297728,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/300997/
745,745,301001,-0.001233544166979618,1.0,0.017981626093387604,8.643589621373147,0.10575899999999999,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/301001/
746,746,301014,-0.0005910873263225116,1.0,0.02930046245455742,8.618633206878753,0.23535599999999998,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/301014/
747,747,301050,-0.000765649149132656,1.0,0.008167141117155552,8.39724704684837,0.033357099999999994,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/301050/
748,748,301058,-8.997733214928473e-05,2.0,0.013200473040342331,8.40395039591203,0.0773869,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/301058/
749,749,301092,2.2738624642540805e-05,1.0,0.005277595482766628,8.285729347468305,0.00341258,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/301092/
750,750,301191,1.8029021902891576e-05,1.0,0.006905226968228817,8.051109779030991,0.0007196780000000001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/301191/
751,751,301231,-4.491977009659593e-05,1.0,0.005074196495115757,7.980394580444678,7.89947e-05,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/301231/
