,id,mass,sfr,url
38,170,10.287393071772456,9.80002e-05,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/170/
39,182,10.228525078738368,0.00646135,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/182/
40,191,10.17375129082326,0.000377852,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/191/
41,195,9.788564348241273,0.193792,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/195/
42,202,10.039802715570383,0.0461557,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/202/
43,230,10.122896141761535,2.04353e-05,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/230/
44,257,10.050589682208177,0.00149001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/257/
45,276,9.982839187399671,0.00411044,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/276/
46,3052,8.320708512234363,0.00114171,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/3052/
47,63864,13.962841843135472,6.13795,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63864/
48,63865,12.28152517321722,4.96572,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63865/
49,63866,12.055753810975894,0.492787,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63866/
50,63867,11.94073934917534,4.28765,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63867/
51,63868,11.746994593018707,6.57733,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63868/
52,63869,11.797465046671572,1.41139,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63869/
53,63870,11.721253323084689,1.84077,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63870/
54,63871,11.721230178415958,0.360685,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63871/
55,63872,11.606410563639939,2.1084,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63872/
56,63877,11.249012302532872,1.25476,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63877/
57,63879,11.118105417936937,0.206382,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63879/
58,63881,11.10612321545498,0.423932,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63881/
59,63883,10.97739347191591,0.0543343,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63883/
60,63887,10.931227637191755,0.063472,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63887/
61,63888,10.9498407175547,0.134564,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63888/
62,63889,10.953811320550807,0.728359,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63889/
63,63890,10.920062600612683,0.0700132,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63890/
64,63892,10.939615041548903,0.231984,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63892/
65,63894,10.798199282871897,0.822354,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63894/
66,63895,10.939342355991059,0.491071,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63895/
67,63896,10.854062078805688,0.014121,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63896/
68,63897,10.81020433163251,0.0579996,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63897/
69,63898,10.852103623001028,0.00460324,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63898/
70,63899,10.833697128492133,0.0219441,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63899/
71,63902,10.805738980370782,0.0316883,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63902/
72,63903,10.74593483864782,0.270627,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63903/
73,63905,10.760047890208991,0.000308744,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63905/
74,63906,10.779809648512359,0.0463308,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63906/
75,63908,10.733701335759482,0.0715765,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63908/
76,63909,10.681084936327023,0.0719532,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63909/
77,63918,10.448716814976134,0.222683,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63918/
78,63922,10.53597731878153,0.071858,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63922/
79,63923,10.413711469713006,0.164282,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63923/
80,63927,10.408063621598497,0.00496899,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63927/
81,63932,10.448198603243675,0.0275663,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63932/
82,63933,10.41698328509306,0.0297095,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63933/
83,63935,10.406665871987924,0.0941134,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63935/
84,63943,10.200615788100377,0.0632222,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63943/
85,63945,9.582120757793318,0.00437816,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63945/
86,63946,10.363907737861949,0.0427415,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63946/
87,63952,10.344440427517439,0.0208834,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63952/
88,63953,10.228971837058483,0.069439,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63953/
89,63955,10.355664759551557,0.00212004,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63955/
90,63958,10.307204751896277,0.0131849,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63958/
91,63972,10.2011123577065,0.00601696,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63972/
92,63975,10.221652522665593,0.00146215,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63975/
93,63976,10.178941280891943,0.000502639,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63976/
94,63980,10.162253171191054,0.0292225,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63980/
95,63988,9.293753575837584,0.330314,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63988/
96,63994,10.103491630916007,0.00392935,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63994/
97,63997,10.114306665848193,6.55359e-05,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/63997/
98,64001,9.223809987535892,0.260383,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64001/
99,64003,10.085717184720833,0.000446254,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64003/
100,64016,9.161995403980306,0.498675,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64016/
101,64051,9.835866492795457,0.00839421,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64051/
102,64065,8.9337194635405,0.00254768,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64065/
103,64084,8.928580890781621,0.274665,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64084/
104,64086,9.029887992150838,0.389558,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64086/
105,64162,8.687392290380537,0.0173386,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64162/
106,64190,9.294623060628288,0.000131165,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64190/
107,64192,8.690763557988198,0.107646,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64192/
108,64215,8.712688962221527,0.197175,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64215/
109,64479,8.403393608038455,0.0309016,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64479/
110,64714,8.241073618055195,0.0241965,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/64714/
111,96762,13.82340549107875,7.45007,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96762/
112,96765,11.782369567288928,5.11809,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96765/
113,96768,11.155487100236746,0.253782,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96768/
114,96770,11.237689449700975,0.381661,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96770/
115,96773,11.246747978877124,0.327734,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96773/
116,96774,11.308920585099878,0.438829,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96774/
117,96775,11.18571601278949,0.145269,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96775/
118,96778,11.149816625118913,0.147687,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96778/
119,96783,10.461647903690205,0.0125001,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96783/
120,96784,11.00964670054544,0.178295,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96784/
121,96786,10.880596738463014,0.174084,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96786/
122,96787,10.992555344008508,0.0430373,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96787/
123,96788,10.767342134419,0.0675044,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96788/
124,96789,10.886250030444222,0.0731041,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96789/
125,96790,10.898053753740745,0.188364,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96790/
126,96792,10.7308773607059,0.131099,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96792/
127,96793,10.6605122986555,0.0430721,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96793/
128,96794,10.523386215476096,0.33184,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96794/
129,96795,10.741713930616108,0.0262508,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96795/
130,96796,10.784480835873122,0.0331536,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96796/
131,96797,10.536821892663292,0.0289302,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96797/
132,96799,10.726179325709818,0.541989,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96799/
133,96803,10.626871731986027,0.0742456,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96803/
134,96807,10.474293277667254,0.018954,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96807/
135,96811,10.490175036738293,0.00824241,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96811/
136,96812,10.510177596143976,0.0199621,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96812/
137,96816,10.289366675948463,0.0535136,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96816/
138,96817,10.419657757204368,0.0179557,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96817/
139,96818,10.39246640045869,0.0128936,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96818/
140,96821,10.28636974086407,0.0301947,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96821/
141,96823,10.301158200678021,0.0045334,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96823/
142,96828,10.201737308676535,0.00171977,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96828/
143,96833,10.123714236441023,0.000236958,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96833/
144,96881,9.026626014928135,0.855462,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96881/
145,96910,9.62411089379674,8.84105e-05,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96910/
146,96914,9.62774582591763,3.36216e-05,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96914/
147,96945,8.872970462565936,0.307452,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96945/
148,96995,8.715944159322646,0.251217,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/96995/
149,97024,8.658902413365102,0.206145,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/97024/
150,97098,8.482790061301722,0.0568535,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/97098/
151,97138,8.457493477086553,0.0811229,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/97138/
152,117250,13.6375878067962,69.4192,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117250/
153,117251,12.732601480411029,0.900081,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117251/
154,117252,12.17192975109787,0.0225508,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117252/
155,117254,12.00899158118275,11.2577,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117254/
156,117255,12.030962731954439,2.66224,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117255/
157,117256,11.617780752497266,2.13645,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117256/
158,117257,11.720893832479804,1.62556,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117257/
159,117258,11.599144351082527,0.73574,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117258/
160,117260,11.483877125302655,2.96101,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117260/
161,117262,11.152288344383056,0.0641708,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117262/
162,117263,11.28900101528802,0.392395,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117263/
163,117264,11.338235280389464,1.15318,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117264/
164,117265,11.249701931227598,1.89566,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117265/
165,117266,11.015756622666778,4.47804,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117266/
166,117267,11.28438243902643,0.420368,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117267/
167,117268,11.208334860383381,1.24661,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117268/
168,117269,11.24358723247458,0.459665,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117269/
169,117270,11.170256517096044,1.31813,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117270/
170,117272,10.989911099961098,1.76643,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117272/
171,117273,11.11350914660356,0.11481,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117273/
172,117275,10.923314245396025,0.052498,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117275/
173,117276,11.007392938961596,0.161232,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117276/
174,117277,10.936145833306163,0.00389935,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117277/
175,117278,10.767740699338303,0.216811,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117278/
176,117279,10.82486551907412,0.400588,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117279/
177,117280,10.843805636549687,0.219675,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117280/
178,117281,10.658463467710542,0.114554,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117281/
179,117282,10.891372331790576,0.0904208,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117282/
180,117283,10.802637402861137,0.583097,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117283/
181,117285,10.89710820487223,0.173139,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117285/
182,117286,10.849963344660894,0.0743949,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117286/
183,117287,10.86528219208576,0.102653,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117287/
184,117288,10.793261499792509,0.0486289,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117288/
185,117289,10.679214316371462,0.177278,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117289/
186,117290,10.839011663126435,0.00865012,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117290/
187,117291,10.64593862930995,0.098269,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117291/
188,117292,10.47019348915815,0.0474404,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117292/
189,117294,10.526452984925243,0.0710902,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117294/
190,117295,10.713446146075954,0.0801444,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117295/
191,117297,10.61128009800328,0.114889,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117297/
192,117298,10.663310793677093,0.0207346,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117298/
193,117299,10.3889017055864,0.496594,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117299/
194,117301,10.499609167413386,0.0357584,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117301/
195,117303,10.410696307818073,0.188784,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117303/
196,117304,10.20792196119315,0.00295202,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117304/
197,117312,10.484942585215036,0.000504697,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117312/
198,117313,10.40196801874123,0.0177156,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117313/
199,117314,10.33046589864481,0.020999,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117314/
200,117316,10.398257887678012,0.00563659,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117316/
201,117317,10.37514365844384,0.021888,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117317/
202,117318,10.436392262177382,0.00265552,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117318/
203,117321,10.371351499197674,0.021094,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117321/
204,117324,9.582524992195232,2.4861,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117324/
205,117325,10.057064539512794,0.00758378,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117325/
206,117326,10.29281048212951,0.0087418,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117326/
207,117327,10.287254119769383,0.0128919,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117327/
208,117328,9.580984876691865,4.40201,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117328/
209,117332,10.223093301352854,0.00981259,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117332/
210,117334,10.222417691076464,0.00537233,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117334/
211,117337,10.201918577738104,0.00279048,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117337/
212,117341,9.529920466074563,0.295787,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117341/
213,117343,9.430493820073794,3.70772,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117343/
214,117344,10.096260201082915,0.000117663,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117344/
215,117346,9.355958633273637,1.55629,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117346/
216,117347,10.062454296602017,0.00887548,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117347/
217,117361,9.286310054966972,1.17088,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117361/
218,117364,10.02253356782984,0.00240195,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117364/
219,117368,10.001835488212896,0.00102354,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117368/
220,117370,10.008663650543348,0.0010176,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117370/
221,117371,9.991658289242583,0.0028638,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117371/
222,117375,9.973109438069066,0.000731097,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117375/
223,117404,9.157071211380766,0.783673,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117404/
224,117414,9.687072170126763,0.000625151,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117414/
225,117416,9.122435980573211,0.0534819,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117416/
226,117422,9.693085875433171,0.00691184,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117422/
227,117431,9.088625157642138,0.259463,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117431/
228,117438,9.066303361765154,0.69647,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117438/
229,117440,9.001299526773545,0.453825,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117440/
230,117476,8.90205494907807,0.509723,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117476/
231,117481,8.90478563963339,0.366072,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117481/
232,117491,9.204380359463599,0.00291139,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117491/
233,117497,8.896549648643298,0.643252,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117497/
234,117512,8.851254736762108,0.0121151,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117512/
235,117543,8.74004784390978,0.174479,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117543/
236,117547,9.444625105660455,0.000510848,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117547/
237,117630,8.616886349327363,0.0497299,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117630/
238,117687,8.534717664486948,0.153925,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117687/
239,117743,8.48181867384202,0.0399107,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117743/
240,117792,8.437123966376483,0.0263845,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117792/
241,117879,8.31865104115713,0.062141,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/117879/
242,143880,13.578176139039536,21.5256,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143880/
243,143881,12.751315932702132,2.79295,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143881/
244,143882,12.55809038892663,2.91858,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143882/
245,143883,12.291419848594522,0.21148,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143883/
246,143884,12.124083442684002,3.16905,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143884/
247,143885,11.985618833684926,4.27451,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143885/
248,143886,11.66487255090271,5.49578,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143886/
249,143887,11.832392929981351,1.98624,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143887/
250,143888,11.652699314918694,2.44999,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143888/
251,143889,11.081846520002951,2.61057,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143889/
252,143890,11.316379601955564,1.34895,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143890/
253,143891,11.135150499030873,0.751414,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143891/
254,143892,10.952316309793156,0.0423583,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143892/
255,143893,11.065367316016978,0.443302,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143893/
256,143894,11.093661005032873,0.292538,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143894/
257,143895,10.95429593279465,0.147471,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/143895/
